account, age, zipcode, balance
1046, 48, 106, 9300
1051, 65, 101, 12200
1060, 90, 100, 11300
1062, 95, 108, 6700
1066, 43, 108, 15900
1072, 80, 101, 11500
1077, 93, 101, 10800
1085, 69, 108, 11800
1095, 30, 108, 13900
1101, 39, 105, 10200
1110, 46, 101, 13500
1117, 48, 102, 8900
1123, 82, 108, 8000
1131, 32, 107, 8900
1135, 84, 105, 11500
1143, 25, 108, 9100
1145, 80, 102, 8100
1148, 67, 100, 11200
1153, 72, 109, 11600
1157, 41, 107, 14300
1159, 33, 108, 15500
1163, 41, 100, 12500
1169, 69, 100, 10500
1173, 72, 108, 12000
1177, 31, 103, 11700
1178, 45, 109, 10900
1181, 66, 103, 11700
1191, 97, 104, 6100
1197, 66, 101, 6200
1204, 85, 106, 12000
1210, 41, 109, 10500
1218, 28, 108, 12500
1228, 67, 106, 14200
1230, 92, 100, 6700
1233, 34, 109, 9200
1237, 97, 100, 6000
1240, 43, 104, 14700
1241, 58, 107, 15600
1250, 39, 108, 10500
1253, 91, 106, 8200
1262, 100, 103, 11600
1263, 41, 108, 13900
1269, 65, 106, 6600
1274, 81, 105, 6600
1278, 85, 108, 15200
1282, 98, 101, 9400
1285, 57, 100, 12800
1290, 30, 107, 14300
1300, 25, 103, 9900
1307, 92, 107, 6600
1308, 39, 109, 12800
1309, 25, 104, 6000
1310, 72, 102, 8700
1311, 35, 103, 11500
1320, 53, 109, 9400
1321, 60, 102, 8100
1327, 27, 109, 11500
1331, 61, 105, 9800
1333, 44, 101, 6500
1341, 81, 101, 7000
1348, 76, 100, 9400
1351, 53, 107, 11300
1357, 84, 104, 9200
1361, 47, 101, 7800
1367, 98, 106, 12400
1370, 68, 105, 14100
1371, 71, 109, 12800
1376, 32, 105, 10900
1377, 40, 103, 14700
1383, 82, 105, 9800
1387, 46, 103, 7200
1394, 93, 102, 13900
1402, 86, 109, 8300
1405, 89, 108, 11000
1406, 98, 105, 13900
1411, 63, 100, 9900
1414, 85, 103, 11700
1417, 49, 105, 12900
1427, 27, 109, 8700
1433, 63, 108, 11300
1435, 63, 109, 11000
1439, 83, 100, 14000
1441, 67, 104, 14900
1449, 54, 105, 14900
1457, 28, 106, 14300
1459, 25, 102, 11400
1460, 66, 107, 12100
1463, 45, 103, 6600
1468, 84, 107, 13000
1469, 27, 108, 11300
1477, 35, 101, 10600
1484, 61, 107, 12000
1485, 34, 103, 13100
1495, 67, 103, 7600
1500, 77, 101, 9100
1510, 79, 104, 14800
1514, 47, 107, 9600
1519, 57, 104, 6000
1524, 57, 103, 9400
1531, 28, 102, 14700
1541, 34, 103, 14800
1547, 55, 109, 12100
1548, 34, 102, 11100
1557, 45, 106, 15300
1566, 38, 102, 12600
1574, 53, 107, 12900
1580, 31, 104, 6000
1590, 74, 105, 15300
1599, 67, 100, 13000
1601, 29, 107, 14000
1602, 90, 100, 6300
1606, 46, 108, 13100
1609, 50, 109, 10600
1619, 23, 107, 11600
1627, 59, 106, 11900
1632, 81, 102, 14400
1633, 28, 108, 11300
1638, 28, 101, 13300
1644, 29, 108, 12500
1646, 91, 107, 14100
1649, 75, 109, 11800
1657, 70, 107, 6500
1661, 55, 105, 11600
1669, 71, 102, 7100
1672, 22, 108, 6100
1682, 61, 109, 15600
1689, 66, 108, 11100
1697, 44, 102, 6300
1704, 24, 101, 11200
1709, 91, 100, 10400
1713, 57, 109, 12800
1723, 53, 103, 13800
1731, 73, 108, 7400
1733, 73, 106, 14100
1741, 35, 103, 6400
1748, 73, 102, 8900
1756, 99, 102, 7000
1760, 30, 105, 7700
1768, 90, 101, 6700
1776, 51, 102, 6100
1781, 45, 105, 11700
1790, 69, 108, 10900
1797, 22, 104, 12700
1798, 26, 109, 12700
1807, 82, 107, 10600
1812, 55, 109, 14000
1813, 65, 101, 10900
1817, 88, 104, 14000
1819, 26, 107, 15200
1824, 44, 108, 9000
1831, 68, 106, 11000
1841, 70, 102, 13700
1849, 78, 107, 9900
1856, 62, 106, 7000
1862, 56, 106, 13100
1871, 46, 105, 9100
1880, 39, 100, 10800
1881, 69, 101, 10100
1889, 37, 108, 8800
1890, 39, 101, 12300
1894, 79, 109, 12900
1897, 74, 109, 12100
1906, 37, 104, 10300
1914, 75, 105, 14600
1919, 61, 100, 11400
1927, 55, 106, 13800
1933, 97, 102, 10100
1942, 99, 104, 10900
1951, 76, 103, 10400
1960, 53, 100, 13400
1965, 49, 103, 6700
1968, 24, 101, 11700
1973, 36, 107, 9600
1975, 75, 108, 15000
1984, 47, 103, 15300
1993, 51, 108, 6700
1997, 47, 102, 13600
2001, 53, 109, 6200
2008, 100, 108, 6100
2009, 61, 101, 6800
2016, 52, 100, 14800
2024, 89, 105, 6300
2028, 72, 103, 8400
2038, 46, 100, 14900
2048, 94, 105, 6500
2058, 83, 103, 7500
2063, 38, 106, 9100
2070, 33, 108, 7500
2080, 37, 108, 6000
2081, 73, 106, 9100
2088, 53, 105, 9800
2090, 94, 106, 9200
2095, 82, 101, 6700
2097, 70, 107, 15900
2105, 94, 109, 12300
2108, 94, 103, 13500
2115, 46, 104, 9000
2116, 99, 109, 9300
2119, 43, 101, 6300
2128, 57, 106, 14600
2136, 83, 107, 8200
2141, 24, 102, 14900
2142, 37, 101, 13100
2152, 58, 103, 15400
2156, 57, 106, 9300
2163, 78, 107, 7600
2170, 101, 100, 14800
2180, 88, 101, 8000
2189, 57, 104, 11500
2192, 79, 103, 6000
2198, 68, 103, 14600
2202, 30, 105, 15800
2211, 28, 105, 9300
2215, 36, 108, 10200
2221, 26, 109, 11900
2225, 83, 105, 14300
2232, 43, 105, 10400
2238, 100, 108, 9400
2240, 97, 109, 6800
2246, 34, 100, 8900
2249, 96, 100, 7400
2257, 27, 105, 7400
2265, 33, 102, 7700
2274, 66, 109, 6500
2279, 34, 100, 11800
2280, 31, 107, 9800
2289, 52, 106, 6500
2294, 45, 109, 6900
2303, 60, 108, 9100
2312, 44, 109, 8400
2313, 51, 101, 15500
2323, 77, 106, 9600
2330, 70, 108, 6200
2335, 24, 105, 6800
2337, 39, 107, 13300
2344, 73, 103, 6800
2350, 58, 106, 6200
2360, 62, 105, 10400
2369, 72, 107, 14700
2373, 27, 101, 13100
2377, 79, 108, 13400
2378, 39, 102, 8400
2388, 64, 105, 6800
2395, 60, 102, 7600
2398, 32, 100, 13800
2406, 27, 102, 11800
2416, 72, 100, 8700
2417, 53, 107, 8200
2420, 69, 109, 10400
2422, 35, 101, 14200
2425, 25, 105, 10200
2432, 63, 101, 9600
2434, 87, 103, 10400
2440, 73, 100, 9800
2448, 43, 101, 13300
2457, 35, 109, 7600
2459, 48, 106, 7100
2465, 101, 107, 15000
2469, 88, 108, 6300
2477, 90, 103, 14400
2484, 55, 101, 10600
2485, 65, 100, 12800
2492, 88, 107, 11500
2501, 77, 108, 9100
2505, 87, 106, 13000
2506, 22, 106, 10400
2513, 37, 101, 7500
2520, 69, 109, 12400
2529, 24, 105, 9300
2530, 91, 101, 14400
2533, 56, 107, 6000
2539, 27, 104, 15000
2549, 99, 102, 8300
2553, 43, 108, 11200
2560, 26, 100, 10200
2570, 24, 108, 15200
2575, 66, 101, 7700
2583, 95, 106, 12600
2591, 99, 108, 6000
2598, 100, 108, 9700
2600, 92, 101, 8900
2604, 31, 104, 13100
2613, 30, 100, 13300
2615, 74, 101, 9200
2617, 60, 104, 10700
2622, 85, 108, 14200
2627, 65, 103, 7000
2630, 98, 108, 12000
2637, 42, 105, 11200
2643, 25, 102, 9900
2645, 56, 108, 15800
2649, 36, 107, 6000
2653, 79, 101, 15700
2654, 68, 108, 10500
2655, 58, 101, 8400
2659, 75, 106, 15900
2668, 37, 105, 11200
2674, 96, 105, 14100
2684, 33, 103, 13500
2686, 30, 103, 12000
2689, 51, 104, 7300
2693, 69, 109, 14500
2694, 85, 103, 15700
2702, 24, 105, 10300
2705, 36, 105, 14900
2715, 77, 102, 9400
2722, 81, 100, 11800
2731, 96, 107, 11600
2740, 32, 107, 9700
2749, 96, 108, 7600
2750, 44, 105, 10900
2752, 48, 104, 8600
2760, 81, 103, 14700
2762, 72, 105, 7600
2763, 48, 104, 9700
2767, 50, 102, 7700
2773, 78, 103, 7100
2774, 77, 100, 8800
2775, 69, 104, 12900
2784, 93, 105, 9700
2790, 98, 106, 6600
2796, 73, 102, 12500
2798, 53, 100, 12200
2803, 91, 106, 8100
2807, 36, 102, 13300
2813, 52, 109, 6300
2815, 89, 107, 13500
2816, 101, 106, 6900
2826, 47, 109, 9400
2828, 71, 103, 9200
2834, 57, 100, 11500
2841, 100, 103, 8500
2845, 76, 107, 9300
2854, 76, 104, 12400
2855, 48, 109, 11200
2864, 97, 100, 15200
2870, 50, 102, 8700
2873, 44, 100, 10800
2881, 53, 107, 9100
2883, 85, 102, 6600
2890, 60, 105, 15400
2891, 30, 102, 7800
2896, 49, 103, 14400
2904, 89, 109, 8000
2911, 66, 108, 13400
2921, 62, 106, 15900
2928, 62, 101, 10200
2933, 70, 100, 11400
2943, 61, 107, 15200
2953, 82, 108, 15100
2957, 38, 104, 14800
2961, 37, 104, 13500
2963, 86, 107, 12100
2967, 70, 101, 10800
2973, 47, 103, 9600
2974, 63, 107, 13500
2977, 54, 106, 15900
2982, 32, 105, 11400
2992, 53, 103, 7000
3002, 93, 106, 14700
3004, 71, 100, 13400
3011, 91, 100, 13500
3018, 79, 105, 12100
3028, 24, 102, 8400
3035, 33, 105, 7500
3045, 48, 100, 12300
3050, 71, 104, 9600
3055, 56, 104, 9400
3060, 93, 105, 12300
3066, 55, 107, 10400
3076, 85, 102, 12500
3078, 24, 103, 13200
3084, 100, 103, 13600
3094, 42, 104, 8200
3095, 83, 104, 10000
3104, 47, 109, 14200
3107, 80, 107, 7400
3114, 80, 106, 15900
3120, 74, 103, 12000
3126, 56, 101, 13300
3134, 89, 101, 7400
3144, 53, 109, 14300
3148, 99, 108, 6400
3155, 90, 106, 9800
3156, 39, 107, 13300
3165, 48, 104, 12800
3173, 70, 106, 15000
3179, 80, 104, 15400
3184, 37, 109, 12100
3188, 42, 106, 7400
3195, 78, 107, 9900
3201, 97, 106, 15800
3205, 28, 108, 8600
3214, 61, 108, 8700
3217, 33, 102, 15900
3221, 40, 105, 11500
3227, 35, 102, 14100
3234, 49, 105, 12700
3235, 27, 104, 8000
3239, 28, 101, 6200
3244, 53, 107, 7600
3245, 64, 100, 6000
3250, 67, 101, 15900
3254, 55, 103, 8000
3255, 74, 109, 6700
3256, 66, 106, 13500
3265, 51, 104, 8500
3268, 34, 100, 7000
3278, 75, 106, 11900
3288, 96, 104, 9100
3289, 83, 102, 12300
3290, 71, 101, 13300
3296, 33, 105, 15700
3305, 52, 106, 11200
3306, 78, 104, 15300
3308, 93, 101, 8600
3318, 86, 100, 15900
3320, 71, 105, 13300
3324, 59, 105, 15700
3326, 30, 102, 7000
3330, 82, 107, 10800
3340, 33, 102, 12300
3350, 67, 107, 9200
3352, 83, 104, 13400
3360, 61, 109, 13900
3364, 59, 103, 6000
3374, 33, 103, 10300
3377, 85, 100, 10700
3385, 35, 106, 8100
3390, 79, 102, 14900
3397, 44, 100, 7400
3399, 61, 108, 11800
3409, 74, 108, 13800
3414, 85, 109, 9400
3424, 94, 103, 9900
3428, 100, 108, 7200
3432, 60, 101, 6600
3436, 71, 108, 8400
3444, 47, 103, 10300
3450, 66, 104, 12700
3452, 67, 103, 12900
3455, 77, 104, 6900
3463, 89, 104, 8300
3472, 98, 103, 11000
3479, 23, 108, 12500
3480, 65, 109, 10600
3485, 69, 101, 15100
3494, 28, 104, 12700
3503, 49, 105, 15300
3510, 75, 103, 13900
3518, 92, 105, 15700
3519, 73, 108, 14700
3523, 43, 100, 14500
3525, 100, 105, 10900
3534, 22, 101, 15400
3538, 49, 106, 13900
3542, 28, 103, 11800
3552, 22, 109, 7000
3561, 29, 102, 12300
3569, 31, 102, 9200
3572, 63, 109, 14900
3581, 74, 107, 13500
3586, 58, 106, 11300
3593, 42, 109, 12800
3594, 76, 105, 12800
3600, 72, 105, 11600
3605, 69, 106, 15200
3607, 45, 100, 10600
3610, 44, 104, 12700
3614, 57, 101, 14300
3623, 89, 105, 6200
3632, 63, 101, 14400
3637, 72, 106, 15600
3643, 71, 100, 14000
3649, 28, 108, 14000
3653, 43, 103, 12800
3657, 42, 103, 6600
3663, 74, 107, 10500
3667, 90, 107, 6600
3669, 88, 107, 12100
3674, 26, 102, 10400
3681, 28, 100, 9000
3685, 90, 109, 15500
3690, 97, 104, 11300
3691, 97, 106, 11800
3695, 69, 101, 14400
3698, 54, 107, 12600
3699, 93, 106, 6900
3705, 72, 108, 14100
3710, 95, 104, 9800
3714, 23, 109, 6100
3723, 54, 102, 13500
3732, 56, 103, 10300
3733, 66, 105, 13400
3735, 53, 103, 10400
3739, 53, 109, 15400
3747, 27, 108, 10400
3751, 87, 101, 7600
3752, 42, 106, 12200
3754, 51, 107, 8100
3764, 72, 109, 13700
3773, 72, 104, 12600
3783, 63, 102, 6600
3787, 73, 103, 8700
3790, 26, 101, 9100
3795, 30, 100, 15200
3805, 92, 108, 6600
3812, 64, 106, 11800
3817, 58, 102, 10400
3819, 81, 109, 12400
3827, 75, 106, 7000
3837, 81, 107, 9600
3847, 31, 106, 13600
3856, 58, 102, 7000
3865, 53, 101, 8900
3869, 69, 108, 6800
3878, 100, 108, 15200
3881, 99, 103, 11300
3883, 99, 109, 14600
3889, 53, 108, 15700
3891, 32, 108, 10200
3896, 36, 100, 9000
3904, 61, 100, 11900
3905, 42, 108, 9800
3915, 30, 101, 13000
3920, 39, 100, 12700
3929, 45, 106, 12100
3934, 29, 104, 6200
3938, 23, 100, 8900
3940, 36, 103, 12000
3944, 76, 101, 14800
3946, 55, 105, 12400
3956, 66, 102, 8400
3961, 53, 107, 11500
3971, 82, 106, 8700
3973, 32, 104, 11900
3981, 26, 100, 15600
3989, 34, 106, 8400
3991, 41, 107, 10100
3993, 99, 106, 7800
3994, 54, 102, 15900
3995, 100, 107, 10900
4002, 42, 101, 6800
4012, 24, 100, 8400
4015, 33, 107, 6900
4018, 37, 102, 9100
4020, 78, 100, 10000
4024, 87, 104, 7600
4025, 68, 100, 6800
4032, 93, 109, 12600
4038, 45, 101, 8800
4039, 59, 100, 6500
4043, 70, 103, 8700
4047, 22, 105, 15900
4052, 33, 106, 13900
4056, 75, 104, 14600
4066, 34, 107, 15300
4075, 57, 108, 9200
4081, 82, 105, 13500
4090, 50, 107, 11400
4091, 80, 104, 10200
4101, 77, 100, 6200
4109, 27, 100, 13600
4119, 23, 105, 6900
4127, 89, 101, 12400
4128, 78, 102, 8900
4138, 35, 109, 13300
4143, 100, 102, 13500
4153, 86, 105, 7400
4154, 50, 104, 8600
4161, 67, 107, 14900
4171, 99, 101, 13900
4180, 80, 108, 12300
4185, 37, 102, 14300
4186, 86, 104, 6600
4196, 75, 101, 11700
4202, 33, 109, 12800
4206, 77, 100, 13300
4209, 35, 103, 6000
4212, 22, 107, 13300
4217, 33, 105, 15600
4224, 37, 104, 13200
4228, 84, 103, 12200
4234, 77, 102, 15800
4240, 57, 103, 8600
4244, 38, 101, 12100
4247, 49, 108, 15900
4248, 41, 108, 14400
4252, 98, 100, 6200
4259, 72, 107, 14600
4262, 68, 103, 8500
4264, 83, 106, 7500
4271, 69, 104, 6900
4272, 68, 109, 8400
4281, 70, 107, 6100
4283, 36, 105, 14600
4291, 28, 104, 8100
4292, 36, 107, 6300
4300, 64, 107, 13900
4307, 37, 103, 13700
4316, 31, 108, 10100
4317, 80, 103, 13700
4318, 58, 102, 15000
4321, 79, 103, 9700
4326, 87, 100, 11600
4334, 50, 101, 13800
4340, 30, 100, 6900
4343, 91, 102, 9000
4345, 61, 101, 6700
4352, 50, 107, 8000
4356, 85, 100, 14200
4361, 50, 102, 10300
4363, 59, 105, 6900
4366, 74, 104, 11100
4372, 55, 101, 12100
4377, 29, 106, 13200
4383, 72, 102, 15300
4392, 82, 106, 15700
4402, 79, 102, 8500
4406, 37, 103, 15400
4410, 63, 106, 11100
4411, 36, 106, 10200
4419, 99, 106, 7700
4423, 66, 106, 11000
4426, 24, 107, 14500
4433, 40, 102, 10000
4440, 95, 107, 15900
4446, 63, 102, 8500
4450, 29, 106, 14200
4456, 87, 104, 15100
4461, 58, 100, 11500
4467, 99, 107, 15200
4468, 69, 105, 12500
4475, 59, 102, 15300
4482, 30, 102, 7600
4492, 89, 100, 8300
4502, 75, 104, 9400
4511, 76, 108, 14200
4519, 84, 107, 11700
4521, 24, 100, 10100
4529, 71, 105, 14300
4531, 84, 101, 7600
4532, 52, 104, 11600
4535, 59, 105, 8600
4545, 82, 102, 6800
4551, 76, 109, 14300
4552, 24, 104, 15800
4553, 57, 102, 8700
4557, 37, 108, 11400
4565, 91, 102, 11300
4572, 57, 108, 8700
4576, 61, 102, 14100
4585, 90, 105, 15800
4590, 44, 107, 7400
4591, 80, 101, 14900
4598, 30, 109, 14900
4605, 56, 103, 11700
4607, 88, 106, 15600
4611, 53, 100, 10100
4619, 70, 108, 8400
4621, 26, 100, 9700
4631, 55, 101, 9900
4632, 34, 102, 13200
4642, 94, 104, 11100
4652, 24, 104, 10200
4655, 67, 101, 7700
4656, 79, 101, 6700
4665, 48, 106, 6300
4672, 76, 102, 8200
4676, 100, 100, 13500
4677, 70, 103, 8200
4684, 51, 103, 14900
4690, 61, 102, 14400
4696, 99, 102, 13700
4703, 80, 108, 15500
4710, 49, 101, 14200
4719, 86, 108, 10300
4722, 26, 101, 11200
4731, 86, 109, 13900
4734, 67, 108, 15100
4742, 95, 109, 15500
4747, 98, 109, 7000
4751, 49, 100, 14300
4756, 34, 105, 7000
4765, 49, 103, 15700
4772, 82, 109, 14400
4782, 89, 106, 7500
4785, 71, 102, 12200
4795, 101, 101, 11100
4797, 22, 107, 13400
4805, 71, 108, 9700
4809, 27, 109, 14100
4814, 37, 108, 6900
4815, 84, 101, 15700
4818, 22, 103, 6200
4823, 70, 108, 14800
4825, 24, 101, 12000
4832, 40, 100, 9500
4838, 29, 103, 12700
4847, 83, 106, 13200
4855, 89, 107, 9800
4865, 40, 101, 13300
4870, 86, 107, 10400
4871, 90, 104, 9800
4874, 80, 104, 12600
4878, 47, 101, 14300
4887, 58, 104, 6700
4897, 36, 105, 13900
4904, 71, 101, 9900
4914, 70, 100, 6200
4923, 65, 104, 6900
4930, 89, 108, 12500
4940, 101, 105, 6600
4941, 85, 107, 7600
4943, 101, 109, 11900
4950, 100, 103, 7100
4952, 53, 108, 9800
4956, 37, 102, 9000
4965, 31, 100, 9400
4969, 28, 103, 12700
4979, 95, 105, 14600
4987, 80, 106, 11200
4994, 55, 107, 11800
4998, 60, 101, 11800
5008, 76, 102, 11400
5014, 79, 101, 7200
5017, 23, 109, 14500
5024, 59, 103, 9000
5033, 54, 106, 7100
5040, 89, 103, 11800
5049, 56, 108, 6400
5058, 52, 106, 12200
5068, 68, 106, 13500
5071, 74, 104, 14700
5073, 99, 103, 8700
5080, 46, 105, 7600
5083, 65, 108, 7800
5089, 56, 100, 14200
5096, 80, 105, 8900
5100, 100, 101, 10500
5108, 37, 105, 11300
5112, 79, 104, 10900
5113, 41, 105, 12100
5114, 29, 108, 13500
5122, 73, 102, 6900
5132, 85, 106, 11100
5139, 38, 100, 12500
5144, 51, 103, 14100
5146, 70, 109, 13600
5147, 69, 108, 6100
5151, 50, 108, 7700
5154, 79, 103, 6100
5162, 86, 104, 14500
5166, 72, 103, 7500
5169, 84, 104, 13600
5173, 90, 108, 8100
5182, 49, 106, 15200
5185, 38, 103, 15500
5195, 22, 101, 8500
5204, 45, 105, 13600
5213, 48, 105, 7500
5222, 40, 104, 6100
5224, 48, 102, 8200
5231, 33, 109, 9700
5233, 60, 101, 11300
5236, 72, 107, 9500
5238, 92, 102, 7200
5245, 63, 107, 8300
5246, 30, 100, 12200
5253, 95, 108, 14600
5262, 51, 106, 12700
5263, 48, 104, 7200
5269, 96, 100, 9900
5273, 36, 107, 13300
5277, 94, 104, 10100
5286, 29, 100, 8200
5288, 26, 107, 15300
5298, 35, 106, 12400
5299, 37, 103, 9900
5306, 63, 101, 14400
5307, 53, 102, 12600
5317, 66, 104, 13800
5322, 82, 100, 9800
5332, 63, 108, 15700
5334, 74, 106, 9800
5341, 60, 101, 6800
5345, 78, 107, 15400
5353, 54, 106, 6000
5358, 34, 101, 7400
5365, 58, 107, 15600
5366, 33, 101, 12200
5375, 28, 108, 11600
5379, 23, 108, 8800
5380, 84, 107, 13800
5390, 37, 105, 12100
5400, 76, 101, 12000
5406, 97, 109, 8800
5410, 100, 107, 8800
5411, 51, 100, 9700
age, sum_balance
22, 108900
23, 106100
24, 182100
25, 98200
26, 145200
27, 164100
28, 212100
29, 127100
30, 184200
31, 134900
32, 96300
33, 228000
34, 151900
35, 132100
36, 157400
37, 252400
38, 84600
39, 130400
40, 85000
41, 106500
42, 89800
43, 141200
44, 89800
45, 126900
46, 85700
47, 119600
48, 131200
49, 182900
50, 95100
51, 155500
52, 87800
53, 263100
54, 128900
55, 171300
56, 144100
57, 189200
58, 181400
59, 102100
60, 87400
61, 174300
62, 75400
63, 156000
64, 74800
65, 110700
66, 215100
67, 158900
68, 102600
69, 222000
70, 158700
71, 175700
72, 186200
73, 135700
74, 137200
75, 125800
76, 149700
77, 96000
78, 147900
79, 149700
80, 157600
81, 92400
82, 143500
83, 123300
84, 149800
85, 169800
86, 129400
87, 77600
88, 112100
89, 135700
90, 150900
91, 109100
92, 88200
93, 120300
94, 101600
95, 106200
96, 67700
97, 122000
98, 126300
99, 148000
100, 174000
101, 100000
