account, age, zipcode, balance
597, 93, 101, 10200
605, 40, 104, 12200
615, 66, 109, 7700
622, 92, 107, 10100
630, 88, 109, 14800
636, 30, 104, 6600
639, 28, 103, 15500
647, 94, 106, 13100
649, 30, 108, 8800
653, 30, 107, 6100
656, 83, 101, 9300
657, 36, 101, 14900
658, 68, 103, 6500
666, 28, 102, 9200
676, 61, 103, 15900
683, 67, 106, 15600
686, 78, 102, 13100
689, 78, 106, 10900
698, 44, 108, 14700
703, 33, 109, 8900
704, 33, 106, 14800
707, 56, 108, 11600
710, 56, 108, 11000
716, 65, 103, 9300
724, 99, 100, 7900
733, 32, 109, 10700
741, 69, 103, 8400
750, 90, 108, 14900
756, 40, 108, 15900
761, 27, 102, 8600
767, 88, 106, 8800
773, 48, 109, 13400
780, 85, 103, 11600
788, 77, 102, 11100
792, 101, 101, 11700
802, 72, 101, 14800
806, 32, 108, 13500
814, 44, 103, 13800
817, 99, 100, 14000
820, 23, 106, 15400
829, 29, 101, 9300
833, 77, 100, 13200
840, 101, 102, 9500
848, 99, 100, 9200
853, 66, 109, 14800
863, 100, 108, 9100
866, 97, 109, 12000
874, 63, 100, 11800
878, 51, 105, 10400
879, 71, 106, 7200
888, 60, 109, 14100
893, 34, 103, 6700
902, 69, 103, 10600
907, 90, 105, 15500
908, 59, 109, 11400
910, 63, 107, 11000
915, 30, 102, 13900
920, 83, 100, 7700
924, 35, 103, 11000
929, 77, 101, 8600
932, 98, 101, 15200
935, 71, 104, 8800
936, 89, 103, 8300
939, 64, 101, 9800
943, 23, 102, 9500
946, 43, 101, 12000
955, 97, 106, 6100
965, 77, 105, 14500
974, 49, 100, 10300
979, 67, 108, 10700
989, 66, 108, 15000
996, 58, 107, 7400
998, 101, 102, 13900
999, 101, 104, 15700
1007, 31, 105, 9100
1017, 58, 101, 15900
1019, 25, 100, 14400
1020, 53, 108, 14400
1024, 63, 108, 8500
1033, 100, 108, 11400
1042, 49, 101, 7300
1047, 25, 104, 10000
1054, 37, 107, 6400
1055, 75, 108, 9800
1060, 83, 109, 9200
1065, 22, 109, 11800
1072, 23, 104, 11800
1074, 38, 107, 14500
1075, 83, 103, 10300
1084, 64, 109, 14400
1090, 58, 102, 15200
1096, 41, 105, 15200
1099, 70, 104, 14200
1104, 77, 104, 13900
1109, 99, 103, 12300
1115, 73, 104, 8400
1117, 66, 108, 13800
1120, 33, 103, 10700
1125, 39, 105, 12700
1126, 60, 108, 13000
1133, 75, 102, 8500
1136, 99, 109, 12900
1142, 42, 107, 7000
1144, 69, 105, 6700
1152, 54, 107, 9000
1159, 101, 109, 9100
1162, 51, 103, 6000
1163, 43, 102, 9200
1166, 73, 100, 15200
1175, 47, 100, 10500
1184, 101, 104, 7100
1194, 65, 109, 8200
1204, 40, 103, 7500
1205, 100, 106, 8500
1214, 23, 104, 10000
1224, 62, 106, 8900
1226, 57, 104, 7600
1229, 74, 108, 13100
1231, 92, 101, 7200
1241, 22, 105, 7200
1245, 96, 105, 10900
1254, 37, 105, 13300
1259, 58, 100, 9500
1266, 46, 104, 15500
1276, 34, 106, 9300
1284, 75, 100, 12700
1286, 86, 101, 9200
1296, 43, 107, 13100
1301, 69, 105, 14700
1307, 81, 106, 13000
1311, 37, 108, 6100
1315, 67, 100, 11200
1321, 77, 100, 7900
1323, 59, 106, 6400
1333, 28, 103, 14600
1337, 73, 104, 7300
1343, 96, 105, 8200
1351, 79, 106, 15700
1361, 31, 105, 12200
1367, 68, 103, 13300
1375, 66, 101, 10600
1379, 82, 109, 13500
1383, 37, 100, 12700
1389, 40, 103, 9900
1398, 40, 103, 7400
1408, 88, 105, 11900
1409, 33, 102, 6600
1416, 90, 104, 11400
1421, 24, 105, 12100
1428, 23, 102, 15200
1436, 58, 106, 15900
1438, 63, 106, 13300
1440, 54, 109, 8700
1445, 52, 104, 13400
1448, 51, 101, 12000
1452, 60, 104, 10300
1453, 40, 108, 14200
1454, 83, 105, 7900
1456, 98, 107, 10600
1461, 87, 100, 7800
1464, 34, 103, 12100
1465, 58, 108, 14700
1471, 44, 100, 11700
1478, 51, 102, 9900
1479, 73, 101, 15100
1481, 77, 107, 6800
1487, 86, 106, 13100
1490, 55, 100, 13200
1500, 83, 101, 7900
1502, 34, 103, 14900
1512, 53, 107, 8900
1519, 87, 104, 12400
1526, 84, 104, 7200
1529, 30, 105, 9100
1532, 61, 104, 10300
1537, 23, 108, 10500
1541, 50, 105, 7100
1542, 69, 100, 15800
1544, 37, 102, 10800
1546, 95, 106, 11600
1552, 48, 106, 6300
1557, 61, 101, 7100
1561, 33, 107, 9500
1569, 65, 107, 13400
1578, 70, 107, 7100
1584, 59, 109, 14000
1594, 69, 105, 7700
1604, 35, 109, 10400
1610, 22, 100, 15100
1614, 83, 106, 15300
1619, 23, 106, 8100
1628, 91, 104, 10300
1636, 24, 106, 12400
1644, 59, 101, 14800
1647, 92, 100, 14200
1650, 28, 102, 10000
1660, 62, 102, 13500
1661, 56, 102, 10100
1664, 41, 108, 13700
1669, 61, 107, 12000
1676, 95, 101, 14900
1677, 46, 109, 15800
1685, 99, 107, 8100
1692, 66, 107, 10300
1696, 63, 101, 11600
1704, 99, 106, 13100
1710, 79, 101, 8100
1718, 80, 108, 7600
1719, 36, 107, 6400
1721, 92, 107, 6200
1724, 34, 100, 11100
1727, 60, 105, 13500
1733, 98, 106, 9800
1740, 29, 103, 14700
1744, 48, 100, 9500
1751, 92, 102, 8400
1753, 46, 104, 9100
1760, 28, 100, 13900
1768, 32, 107, 11600
1774, 67, 103, 9800
1782, 30, 106, 12100
1788, 45, 105, 14000
1793, 37, 106, 13200
1796, 40, 104, 11200
1805, 86, 104, 9200
1809, 70, 103, 15800
1815, 37, 102, 11900
1819, 95, 109, 12100
1825, 60, 101, 9600
1834, 44, 103, 15100
1840, 54, 101, 8500
1846, 76, 109, 7600
1850, 68, 106, 15700
1853, 35, 106, 14000
1863, 27, 101, 14600
1865, 71, 106, 14800
1874, 51, 107, 10500
1878, 49, 106, 14400
1885, 90, 101, 11100
1892, 34, 105, 8400
1900, 63, 105, 15400
1904, 75, 102, 8700
1910, 87, 105, 9100
1920, 51, 107, 11000
1924, 92, 103, 9400
1927, 85, 100, 10300
1934, 41, 105, 7700
1942, 32, 103, 9200
1951, 64, 106, 8500
1953, 101, 106, 15900
1962, 36, 105, 11900
1972, 92, 100, 6100
1975, 31, 106, 15200
1980, 80, 109, 9600
1982, 92, 102, 14500
1985, 78, 106, 14700
1987, 94, 101, 12000
1988, 26, 104, 7000
1997, 40, 107, 9800
2001, 26, 105, 7100
2010, 67, 105, 10300
2014, 41, 107, 7800
2017, 27, 109, 12100
2023, 37, 100, 7800
2028, 50, 109, 6900
2032, 81, 100, 8600
2036, 43, 108, 13100
2042, 36, 105, 9700
2046, 96, 108, 10200
2047, 40, 100, 15900
2053, 45, 109, 11100
2062, 28, 108, 10500
2072, 83, 107, 10600
2078, 83, 109, 15600
2082, 70, 109, 9600
2092, 35, 105, 11900
2098, 95, 101, 15100
2107, 22, 100, 13300
2114, 91, 104, 8800
2121, 76, 106, 6400
2124, 90, 103, 14700
2131, 55, 104, 8800
2136, 81, 104, 13500
2141, 94, 106, 13300
2150, 72, 104, 14400
2158, 75, 109, 8100
2166, 60, 104, 6700
2176, 93, 105, 11500
2180, 78, 106, 7800
2185, 70, 104, 10600
2194, 83, 108, 9300
2201, 94, 107, 9000
2206, 66, 109, 11800
2210, 46, 103, 10600
2215, 25, 100, 6200
2218, 54, 108, 6500
2227, 57, 100, 15000
2236, 56, 106, 12200
2240, 53, 101, 9000
2241, 75, 100, 12800
2242, 86, 104, 14500
2244, 24, 100, 6200
2249, 42, 103, 15900
2256, 32, 107, 7900
2258, 80, 101, 8600
2260, 52, 100, 13100
2266, 94, 106, 7800
2270, 76, 107, 10100
2279, 60, 100, 13300
2284, 49, 101, 12300
2288, 70, 107, 7900
2294, 34, 106, 10900
2298, 29, 108, 11500
2300, 51, 104, 8700
2306, 23, 104, 8100
2308, 41, 105, 9000
2312, 43, 102, 6100
2321, 32, 103, 11800
2324, 53, 107, 11400
2326, 37, 102, 12300
2335, 72, 105, 6500
2341, 44, 103, 6000
2343, 39, 107, 15800
2352, 59, 105, 8700
2361, 91, 101, 14300
2370, 93, 101, 15900
2376, 81, 108, 9200
2383, 97, 102, 14500
2388, 88, 102, 6800
2398, 40, 108, 13900
2405, 39, 102, 7000
2409, 26, 105, 11100
2419, 37, 109, 12900
2428, 81, 105, 11400
2430, 31, 108, 10900
2435, 29, 109, 15100
2437, 22, 103, 9500
2443, 46, 103, 6700
2449, 63, 106, 15300
2457, 45, 104, 13200
2466, 81, 107, 10800
2469, 84, 105, 10300
2478, 74, 102, 6800
2481, 49, 108, 6800
2489, 74, 101, 15200
2495, 71, 109, 7800
2498, 70, 109, 10700
2507, 93, 101, 10400
2517, 38, 107, 10300
2520, 93, 102, 13300
2521, 56, 101, 7000
2529, 38, 105, 8100
2534, 91, 105, 14500
2536, 75, 109, 8600
2542, 100, 106, 7200
2546, 82, 108, 13600
2553, 45, 100, 7600
2562, 69, 101, 13000
2569, 33, 105, 15900
2573, 100, 100, 12600
2576, 33, 107, 12300
2586, 49, 107, 6000
2588, 35, 103, 15500
2593, 83, 106, 9200
2595, 29, 101, 8900
2602, 51, 103, 14000
2605, 94, 104, 7500
2611, 34, 100, 12300
2617, 101, 100, 9700
2623, 82, 100, 12400
2626, 56, 101, 10100
2634, 24, 102, 15100
2635, 95, 108, 7600
2642, 80, 103, 9500
2646, 71, 105, 13400
2656, 25, 104, 11500
2665, 47, 109, 8900
2671, 85, 107, 8600
2679, 78, 109, 9400
2688, 90, 108, 15100
2695, 27, 100, 13900
2697, 36, 107, 14900
2707, 99, 107, 15100
2713, 48, 106, 9600
2723, 22, 104, 8500
2727, 83, 102, 7800
2730, 91, 105, 11800
2732, 49, 101, 7800
2740, 56, 101, 11800
2750, 54, 103, 14100
2756, 58, 105, 8000
2762, 96, 105, 11600
2764, 67, 100, 7900
2771, 99, 103, 11100
2772, 71, 106, 12500
2773, 68, 105, 14100
2775, 78, 108, 9100
2777, 62, 106, 9400
2785, 86, 106, 7500
2790, 33, 100, 14000
2792, 30, 107, 6100
2801, 30, 107, 9000
2811, 43, 102, 7400
2813, 76, 105, 6800
2816, 70, 100, 10100
2825, 86, 101, 8900
2835, 76, 100, 9700
2844, 58, 102, 12400
2848, 30, 108, 6400
2852, 91, 105, 10300
2856, 79, 108, 9500
2857, 96, 102, 13900
2866, 56, 105, 9900
2875, 51, 104, 15800
2879, 55, 109, 7300
2888, 36, 103, 7500
2896, 43, 100, 8700
2904, 51, 102, 15800
2911, 42, 109, 11400
2912, 57, 104, 12100
2918, 43, 102, 10200
2922, 80, 106, 11700
2932, 29, 108, 13700
2933, 22, 105, 15500
2934, 78, 107, 13600
2943, 46, 106, 8300
2949, 52, 104, 10000
2953, 30, 108, 13600
2959, 72, 108, 6600
2962, 67, 103, 13700
2969, 86, 104, 12300
2973, 40, 107, 14200
2977, 47, 106, 14900
2983, 83, 106, 12500
2990, 39, 105, 8800
3000, 73, 108, 9000
3010, 87, 109, 15000
3015, 52, 100, 11200
3016, 43, 109, 13600
3022, 84, 102, 13700
3023, 69, 106, 7100
3029, 91, 105, 15300
3030, 25, 108, 8800
3035, 95, 107, 7600
3039, 47, 102, 14800
3049, 28, 104, 8400
3054, 68, 108, 8400
3055, 64, 107, 12800
3060, 73, 107, 11400
3067, 45, 109, 11900
3073, 66, 107, 7400
3074, 58, 104, 7400
3081, 24, 100, 12600
3090, 66, 101, 15000
3095, 56, 104, 7900
3104, 52, 100, 11900
3108, 34, 105, 6200
3114, 50, 105, 9900
3123, 59, 108, 15900
3133, 66, 109, 8300
3135, 59, 105, 14900
3145, 64, 102, 6200
3147, 80, 101, 6900
3157, 41, 103, 13700
3167, 73, 109, 9800
3172, 49, 107, 15300
3178, 91, 109, 15900
3180, 94, 105, 12500
3181, 80, 103, 15700
3190, 59, 108, 8700
3194, 83, 106, 6900
3199, 87, 103, 9500
3206, 101, 108, 14800
3210, 35, 106, 9300
3211, 60, 109, 12600
3215, 23, 107, 10200
3223, 62, 103, 12200
3233, 29, 108, 11900
3234, 42, 108, 13600
3238, 69, 103, 12500
3239, 47, 103, 13400
3244, 80, 101, 15400
3247, 35, 105, 11600
3257, 101, 105, 7500
3267, 46, 100, 12400
3268, 62, 104, 6400
3276, 92, 109, 15800
3282, 43, 108, 14700
3288, 63, 105, 12100
3296, 95, 100, 15300
3303, 26, 100, 12000
3304, 46, 102, 12400
3308, 55, 107, 10600
3318, 54, 104, 15500
3325, 98, 107, 6300
3328, 99, 107, 13300
3335, 92, 106, 10500
3338, 88, 107, 9800
3347, 41, 106, 13600
3350, 61, 101, 11200
3360, 66, 101, 15300
3365, 76, 107, 7200
3368, 100, 109, 14700
3376, 50, 108, 13900
3380, 95, 102, 8900
3385, 52, 107, 14900
3389, 56, 104, 15800
3398, 24, 108, 12500
3405, 23, 100, 15300
3413, 24, 104, 11800
3419, 25, 106, 10900
3422, 83, 109, 11200
3430, 95, 108, 7900
3436, 43, 108, 14900
3446, 45, 100, 12200
3455, 88, 104, 10100
3456, 77, 102, 9400
3460, 51, 107, 15100
3465, 42, 105, 15400
3470, 60, 101, 11700
3478, 101, 109, 11300
3479, 37, 100, 10000
3486, 35, 102, 13400
3488, 68, 103, 6500
3498, 60, 100, 6800
3501, 37, 109, 7700
3509, 46, 107, 15500
3511, 53, 109, 7000
3519, 24, 103, 10400
3522, 72, 109, 15200
3529, 32, 100, 10100
3535, 53, 100, 12900
3539, 78, 105, 10600
3544, 53, 105, 12500
3553, 94, 106, 11700
3554, 55, 101, 11100
3558, 97, 107, 13200
3564, 63, 108, 7800
3566, 44, 107, 9800
3572, 66, 102, 12100
3581, 24, 107, 10500
3585, 92, 101, 14300
3587, 33, 100, 15500
3589, 26, 106, 12800
3595, 56, 104, 14800
3599, 64, 102, 13400
3607, 97, 109, 14200
3611, 36, 103, 6000
3614, 85, 101, 7000
3616, 49, 100, 6700
3625, 64, 100, 15200
3635, 37, 105, 10000
3645, 68, 104, 13800
3652, 99, 105, 9900
3659, 100, 106, 14900
3664, 34, 106, 8400
3670, 42, 104, 10200
3677, 93, 105, 8400
3678, 35, 109, 15900
3685, 65, 106, 12400
3688, 45, 108, 6000
3689, 50, 109, 13900
3690, 64, 101, 7100
3697, 101, 107, 11500
3707, 98, 108, 8000
3712, 23, 102, 13600
3716, 81, 101, 12900
3722, 101, 105, 11600
3730, 29, 109, 10700
3739, 98, 100, 13600
3746, 58, 107, 13100
3754, 69, 107, 13000
3764, 35, 101, 11500
3771, 72, 100, 11700
3778, 98, 109, 9000
3784, 90, 107, 14800
3793, 73, 103, 10700
3794, 94, 106, 6300
3801, 93, 102, 15900
3809, 89, 107, 9300
3815, 85, 106, 11800
3822, 88, 101, 7200
3826, 47, 100, 13400
3832, 88, 104, 14000
3837, 60, 102, 9600
3839, 59, 106, 10800
3849, 31, 105, 11300
3856, 26, 103, 15100
3866, 65, 105, 11000
3871, 94, 102, 13700
3877, 96, 100, 9300
3880, 22, 102, 10400
3886, 44, 105, 7300
3892, 52, 109, 15100
3895, 72, 103, 6200
3905, 63, 106, 7800
3909, 95, 102, 11100
3916, 82, 108, 13100
3925, 60, 104, 13400
3934, 44, 109, 9900
3942, 81, 104, 8000
3944, 47, 100, 15100
3945, 81, 106, 7400
3953, 33, 103, 9200
3957, 54, 101, 7700
3960, 46, 109, 9600
3967, 44, 105, 6200
3976, 51, 102, 7800
3981, 36, 109, 9100
3985, 84, 108, 6200
3994, 34, 100, 12000
3997, 23, 100, 10600
4001, 47, 101, 10300
4010, 87, 102, 12200
4019, 88, 105, 14900
4022, 51, 101, 10900
4028, 45, 106, 11900
4035, 28, 109, 11800
4042, 82, 100, 7800
4050, 42, 104, 11200
4054, 81, 108, 15500
4055, 88, 107, 15800
4060, 23, 108, 13900
4063, 67, 109, 8000
4068, 67, 106, 14400
4077, 47, 109, 14400
4081, 90, 106, 15800
4086, 82, 102, 12500
4089, 69, 107, 9500
4098, 23, 101, 6800
4102, 97, 101, 8000
4105, 92, 105, 6600
4112, 78, 107, 8500
4115, 100, 108, 8000
4118, 97, 100, 14100
4122, 22, 100, 15100
4131, 99, 103, 12800
4136, 44, 109, 14000
4146, 31, 101, 8700
4147, 53, 102, 12900
4157, 56, 108, 13200
4162, 84, 101, 8900
4168, 96, 106, 7900
4175, 63, 109, 14000
4183, 98, 107, 9400
4185, 80, 100, 10900
4191, 73, 107, 11300
4192, 39, 104, 8300
4201, 22, 104, 13900
4211, 38, 105, 12100
4219, 47, 103, 6000
4225, 52, 100, 13700
4233, 74, 103, 13600
4237, 75, 106, 10400
4245, 38, 105, 11400
4248, 90, 105, 9700
4254, 35, 103, 10300
4260, 67, 105, 11000
4265, 37, 101, 13900
4266, 46, 101, 13400
4269, 85, 101, 10000
4278, 36, 103, 13800
4280, 95, 100, 15000
4289, 69, 107, 9100
4290, 53, 100, 8800
4293, 99, 105, 14500
4300, 26, 107, 8100
4305, 100, 108, 7900
4306, 24, 105, 13200
4307, 36, 109, 10400
4315, 43, 109, 14900
4316, 32, 100, 7200
4325, 84, 102, 9300
4334, 93, 109, 13400
4344, 71, 102, 11400
4354, 63, 106, 13900
4362, 78, 105, 12100
4372, 82, 104, 12500
4378, 35, 108, 14300
4386, 69, 106, 7000
4387, 25, 101, 12400
4397, 57, 104, 7200
4404, 36, 109, 13800
4407, 38, 104, 13600
4415, 44, 105, 15500
4423, 55, 102, 13600
4430, 95, 108, 13500
4434, 89, 104, 9500
4441, 92, 108, 15100
4449, 32, 101, 7300
4459, 88, 104, 12500
4468, 66, 104, 7600
4477, 93, 109, 15800
4482, 58, 100, 9600
4487, 22, 105, 9400
4494, 87, 109, 11600
4502, 36, 108, 8700
4511, 90, 101, 13900
4513, 92, 101, 7900
4521, 43, 103, 15200
4529, 71, 101, 15700
4537, 52, 109, 8200
4541, 65, 100, 6400
4550, 85, 104, 8500
4560, 74, 103, 14400
4568, 30, 108, 12300
4570, 40, 100, 11100
4578, 40, 106, 7600
4583, 50, 109, 8600
4592, 77, 106, 12600
4593, 23, 102, 8900
4595, 75, 101, 11000
4604, 37, 100, 13800
4611, 37, 106, 6500
4615, 83, 103, 6600
4619, 66, 104, 8300
4628, 39, 102, 11100
4634, 92, 109, 7600
4638, 96, 103, 14800
4640, 34, 101, 11400
4641, 46, 104, 8900
4643, 71, 103, 9300
4651, 85, 106, 9600
4654, 32, 109, 15900
4663, 78, 107, 6900
4672, 74, 106, 10400
4674, 86, 106, 9500
4681, 66, 106, 11400
4685, 45, 107, 8400
4686, 58, 101, 8600
4688, 87, 102, 11700
4693, 27, 109, 14200
4697, 94, 103, 6700
4703, 62, 106, 6500
4711, 95, 105, 14800
4713, 66, 109, 10700
4723, 89, 109, 8400
4733, 89, 100, 14500
4735, 97, 102, 8500
4740, 58, 103, 12500
4743, 64, 102, 11900
4750, 33, 104, 10400
4752, 83, 109, 13200
4757, 90, 103, 11000
4766, 42, 101, 14900
4773, 74, 100, 12300
4783, 42, 105, 15900
4792, 22, 102, 8800
4794, 76, 100, 13500
4804, 42, 105, 14900
4805, 75, 105, 13900
4807, 100, 108, 9800
4812, 57, 108, 14700
4822, 86, 101, 12600
4832, 43, 107, 6800
4839, 87, 109, 12700
4849, 40, 104, 13300
4854, 82, 108, 8400
4861, 47, 101, 10100
4864, 37, 105, 6200
4868, 46, 103, 10900
4873, 100, 109, 7800
4880, 43, 104, 7600
4883, 84, 104, 6100
4891, 63, 103, 13100
4893, 96, 103, 7700
4896, 38, 100, 11700
4898, 88, 104, 14500
4901, 80, 100, 7700
4904, 77, 105, 9300
4907, 83, 109, 11900
4910, 22, 104, 9500
4918, 71, 103, 12100
4926, 62, 108, 8300
4927, 56, 101, 8800
4930, 35, 108, 8000
4938, 88, 105, 8900
4940, 24, 106, 13700
4946, 43, 101, 13300
4953, 52, 104, 12100
4958, 41, 107, 6100
4967, 65, 108, 8000
4973, 63, 106, 9000
4979, 30, 100, 11900
4988, 61, 100, 15800
4995, 46, 107, 9500
5003, 90, 109, 12500
5010, 55, 108, 8300
5015, 76, 106, 8100
5023, 99, 104, 9400
5024, 96, 102, 6300
5033, 98, 108, 9800
5041, 56, 107, 6400
5046, 38, 104, 7100
5055, 56, 100, 10900
5056, 54, 108, 11300
5060, 56, 100, 7900
5070, 76, 108, 7400
5077, 38, 104, 8700
5080, 87, 109, 10900
5087, 33, 100, 9100
5092, 25, 109, 12500
5099, 62, 104, 6300
5107, 58, 101, 12700
5108, 23, 106, 12500
5112, 51, 107, 15500
5121, 87, 102, 10900
5127, 68, 100, 12700
5128, 63, 109, 15800
5138, 63, 101, 13300
5144, 100, 109, 13600
5152, 58, 104, 12800
5156, 63, 109, 15600
5157, 33, 109, 15900
5162, 91, 109, 8300
5169, 82, 103, 8500
5174, 27, 104, 9000
5180, 79, 107, 9400
5182, 81, 106, 15200
5185, 31, 102, 7300
5191, 72, 101, 14700
5194, 62, 107, 9200
5198, 59, 101, 6300
5207, 72, 109, 10000
5216, 76, 103, 14700
5222, 50, 105, 12600
5232, 94, 100, 13000
5239, 97, 107, 7400
5248, 59, 103, 11200
5251, 81, 100, 8300
5255, 95, 109, 7400
5263, 31, 106, 10500
5271, 75, 107, 15700
5278, 95, 104, 13100
5282, 67, 101, 13100
5286, 71, 109, 12700
5288, 31, 102, 12900
5297, 34, 102, 14400
5303, 46, 102, 14400
5305, 30, 103, 15900
5311, 95, 109, 15600
5320, 31, 109, 10200
5328, 86, 106, 12000
5338, 58, 106, 7900
5345, 78, 104, 15100
5349, 58, 108, 11100
5355, 65, 104, 6800
5357, 78, 101, 7300
5360, 81, 100, 7600
5363, 89, 104, 14600
5371, 82, 100, 12700
5374, 33, 104, 13600
5378, 29, 105, 9800
5388, 65, 103, 10400
5395, 47, 101, 15200
5402, 87, 104, 10600
5405, 40, 108, 9200
5412, 38, 100, 9700
5420, 93, 107, 12000
5424, 101, 105, 15200
5425, 70, 104, 6200
5429, 78, 102, 9400
5435, 33, 108, 6200
5438, 32, 103, 7500
5440, 45, 107, 7700
5449, 94, 100, 6900
5453, 80, 107, 10900
5456, 45, 105, 13600
5458, 81, 104, 13500
5459, 58, 101, 14300
5466, 46, 103, 13900
5469, 34, 101, 8400
5477, 72, 102, 14700
5486, 72, 104, 9900
5492, 34, 103, 6400
5495, 34, 106, 15200
5501, 38, 100, 8000
5510, 76, 104, 12900
5513, 95, 102, 6300
5516, 36, 100, 15300
5523, 80, 102, 11400
5531, 76, 105, 14300
5534, 60, 100, 13500
age, sum_balance
22, 162500
23, 210900
24, 167400
25, 105400
26, 106900
27, 87200
28, 104300
29, 166900
30, 144100
31, 122500
32, 148500
33, 172600
34, 168100
35, 157100
36, 156300
37, 186500
38, 128100
39, 63700
40, 207700
41, 98200
42, 144400
43, 191200
44, 133800
45, 117600
46, 213600
47, 179300
48, 38800
49, 102000
50, 84000
51, 184400
52, 138400
53, 97800
54, 110900
55, 105200
56, 169400
57, 81000
58, 216300
59, 142600
60, 155000
61, 72300
62, 112800
63, 230400
64, 109200
65, 113300
66, 180100
67, 125700
68, 103600
69, 135100
70, 137300
71, 192400
72, 145000
73, 108100
74, 92000
75, 129300
76, 125300
77, 138200
78, 180600
79, 82500
80, 125900
81, 169500
82, 134700
83, 193500
84, 94300
85, 85000
86, 145800
87, 149600
88, 175200
89, 74100
90, 191400
91, 116200
92, 153900
93, 137300
94, 162300
95, 210000
96, 120100
97, 98000
98, 91700
99, 174800
100, 148400
101, 176700
