account, age, zipcode, balance
3724, 10635204, 954457648, 8600
3770, 4088208, 58874780, 6100
3837, 310273137, 148389580, 10800
3896, 45074336, 28088640, 7500
3969, 16823240, 147375755, 11000
4023, 243055564, 51844122, 9200
4026, 1051070, 66873210, 9200
4119, 76286855, 358994964, 11300
4217, 28586564, 323318360, 9300
4255, 117465723, 330581068, 13400
4351, 203998381, 48849940, 12800
4445, 31721278, 145696844, 10200
4482, 115931332, 148389580, 6400
4504, 541142832, 111945581, 11600
4569, 47764801, 182225414, 12000
4629, 13960128, 152365562, 8300
4725, 587486316, 302557979, 13100
4760, 592919930, 420384608, 6700
4770, 36337868, 139220258, 10500
4772, 208778744, 358994964, 14200
4840, 15584468, 575883860, 14800
4925, 221140100, 61236830, 13600
4974, 689958425, 21711645, 11200
5055, 45439694, 679322990, 7100
5097, 9992107, 110737985, 14400
5172, 132943908, 76723940, 9900
5248, 34806748, 2294291, 9000
5337, 195063770, 366793454, 13600
5388, 377878516, 323318360, 11200
5433, 2278244, 142122260, 8300
5470, 948904989, 305276060, 10500
5538, 290632007, 702539399, 12900
5553, 310273137, 437785354, 11200
5637, 640771060, 151678420, 9200
5737, 472719260, 21711645, 10100
5747, 457951623, 139220258, 14300
5775, 221140100, 145696844, 13400
5788, 36337868, 245975168, 11100
5803, 329273946, 443540452, 13500
5820, 2278244, 7319288, 9200
5883, 459175662, 575883860, 8600
5912, 15584468, 341869004, 12400
5993, 708496735, 245975168, 12800
5994, 321688036, 51844122, 14500
6079, 318156232, 139775747, 13400
6095, 389094314, 172384039, 9000
6128, 708496735, 52211740, 14200
6136, 389094314, 111734208, 8600
6234, 221140100, 339906964, 15500
6263, 76286855, 942834113, 12800
6283, 115931332, 958792319, 9600
6333, 10635204, 33716084, 10800
6430, 409791710, 167237676, 7000
6498, 200315930, 103012006, 14900
6507, 111765012, 28088640, 10500
6540, 31721278, 400389581, 11700
6573, 72823590, 958792319, 7500
6663, 292302260, 21719900, 8800
6742, 195063770, 437742092, 10100
6799, 71311658, 575883860, 8500
6806, 31721278, 170844957, 13200
6866, 16760708, 687996212, 13200
6888, 108782860, 34080716, 7000
6924, 344457212, 145696844, 11800
6934, 292302260, 443540452, 10600
6961, 543174860, 347657496, 11200
7020, 101059076, 110737985, 10700
7095, 640771060, 687996212, 14800
7124, 720984864, 111258795, 15000
7160, 47764801, 148389580, 7000
7248, 72551774, 152365562, 8700
7257, 28586564, 38066114, 6900
7295, 10635204, 395933700, 14400
7303, 389094314, 646724140, 15600
7359, 472719260, 339906964, 15000
7393, 44163920, 105737366, 12500
7395, 15077848, 113643946, 8600
7447, 2261730, 25947978, 11700
7497, 541142832, 117240900, 10900
7558, 7261060, 2294291, 14200
7651, 4088208, 48849940, 15600
7664, 13960128, 111258795, 9900
7731, 15077848, 110737985, 10100
7814, 47764801, 21711645, 9200
7884, 377878516, 117240900, 7700
7900, 23816791, 61236830, 10700
7990, 76286855, 161988245, 9200
8068, 16760708, 406224502, 15600
8152, 183580590, 103895999, 11200
8194, 654235940, 123317436, 13800
8244, 2278244, 103895999, 13300
8266, 389094314, 395933700, 8400
8303, 243055564, 642569402, 12600
8319, 502449658, 702539399, 6900
8370, 3604926, 105737366, 9500
8439, 79330584, 167237676, 8800
8488, 2261730, 431183209, 11800
8563, 472719260, 142122260, 9300
8630, 98094270, 425246996, 12600
8694, 31169297, 54164335, 15000
8705, 7261060, 437742092, 14300
8762, 138719810, 113643946, 7900
8771, 502449658, 34080716, 11600
8858, 383811602, 111945581, 13500
8952, 16760708, 443540452, 11500
8993, 502449658, 48849940, 6800
9037, 389094314, 70499770, 9200
9072, 208778744, 7319288, 9800
9168, 344457212, 167237676, 10200
9261, 181841020, 139220258, 10100
9333, 129649833, 110737985, 8500
9367, 457951623, 358994964, 14200
9388, 95088480, 111945581, 15000
9438, 543174860, 140895470, 11900
9445, 51806780, 443540452, 15100
9462, 502449658, 25947978, 8400
9490, 290632007, 323318360, 8400
9583, 2278244, 190846676, 8600
9599, 28586564, 286484660, 7100
9631, 10635204, 151779728, 11200
9635, 383811602, 167237676, 10500
9698, 45439694, 22621810, 15700
9708, 499376044, 395933700, 8600
9741, 181841020, 20069876, 8800
9820, 689958425, 46874643, 10900
9861, 65883940, 25947978, 10400
9907, 541142832, 182225414, 11400
9987, 243055564, 142122260, 6800
10029, 2261730, 687996212, 13000
10054, 237105272, 646724140, 7900
10133, 7261060, 46874643, 12300
10159, 587486316, 70499770, 10500
10240, 36337868, 942834113, 6100
10246, 344457212, 113643946, 14500
10282, 106700960, 170844957, 12200
10343, 15077848, 48849940, 11300
10346, 502449658, 406224502, 8200
10436, 587486316, 942834113, 6900
10469, 615331547, 139220258, 15600
10559, 221140100, 147375755, 15600
10630, 89458220, 76723940, 6300
10632, 36035002, 286484660, 15400
10687, 15584468, 66873210, 13800
10764, 13960128, 175244894, 11200
10818, 2261730, 176258003, 15300
10854, 31169297, 278553220, 6300
10882, 215340266, 145696844, 7800
10978, 138719810, 148389580, 11000
11057, 45439694, 151678420, 7700
11120, 34806748, 172384039, 15900
11128, 10635204, 88899851, 11100
11135, 47764801, 172384039, 14500
11164, 708496735, 190846676, 13500
11213, 640771060, 182511230, 8500
11229, 391220660, 7319288, 12400
11297, 318156232, 197440516, 8800
11335, 147102252, 245975168, 12900
11403, 720984864, 123317436, 14300
11432, 200315930, 431183209, 12600
11515, 28586564, 731114324, 14400
11606, 15077848, 575883860, 12800
11677, 383811602, 140895470, 11000
11694, 787005948, 176503102, 13200
11772, 16823240, 142122260, 7300
11785, 129649833, 21719900, 8800
11865, 499376044, 2294291, 14400
11921, 688661092, 142122260, 13700
11970, 615331547, 103012006, 9700
11974, 111765012, 297475356, 6300
11995, 7261060, 182225414, 6800
12074, 615331547, 341869004, 10400
12152, 543174860, 52720188, 12400
12251, 111765012, 341869004, 12200
12296, 7261060, 175244894, 14800
12315, 28739406, 7319288, 13200
12384, 28586564, 148389580, 14300
12448, 138719810, 61236830, 11300
12451, 181841020, 167237676, 14100
12505, 95088480, 420384608, 11700
12509, 948904989, 111945581, 12400
12568, 95088480, 237489736, 13400
12658, 71311658, 111734208, 10000
12678, 237954010, 83792520, 10900
12729, 10965735, 123317436, 14300
12797, 221140100, 139220258, 8600
12897, 195063770, 34080716, 9800
12955, 183580590, 305276060, 8300
12999, 181841020, 358994964, 14600
13086, 89458220, 52211740, 13800
13145, 587486316, 105737366, 12800
13235, 181841020, 437785354, 6200
13326, 31721278, 323318360, 10900
13364, 89458220, 197440516, 9000
13378, 383703272, 103895999, 9400
13381, 160965301, 172384039, 15000
13443, 51806780, 420384608, 14200
13453, 76286855, 458260290, 14000
13497, 36337868, 437785354, 7900
13589, 117465723, 646724140, 9200
13618, 191800545, 190846676, 14100
13689, 290632007, 111734208, 7300
13753, 3604926, 702539399, 7100
13791, 16823240, 347657496, 13800
13801, 720984864, 172384039, 9200
13820, 195063770, 61236830, 12500
13905, 138719810, 170844957, 15900
13961, 101059076, 167237676, 10300
14051, 543174860, 140895470, 15900
14142, 13960128, 642569402, 15000
14188, 654235940, 731114324, 9100
14229, 787005948, 330581068, 6600
14250, 2261730, 958792319, 15500
14258, 31169297, 218922119, 7700
14264, 108782860, 172384039, 11800
14341, 2261730, 76723940, 9900
14353, 45074336, 76723940, 6600
14376, 237954010, 51844122, 7400
14452, 640771060, 151678420, 13600
14541, 409791710, 117240900, 12700
14614, 237105272, 123317436, 14900
14646, 720984864, 24879316, 11600
14725, 383811602, 61236830, 6500
14808, 459175662, 172384039, 12400
14860, 221140100, 21711645, 15600
14881, 409791710, 76723940, 7000
14900, 472719260, 20069876, 7200
14995, 587486316, 958792319, 11400
15058, 101059076, 395933700, 14000
15137, 2278244, 152332797, 13300
15197, 10965735, 33716084, 6400
15231, 541142832, 175244894, 15700
15314, 344457212, 302557979, 10700
15357, 95088480, 34080716, 12700
15374, 13960128, 76515096, 8700
15439, 143012516, 339906964, 12400
15511, 237954010, 142122260, 8500
15584, 688661092, 54164335, 8900
15669, 16823240, 139775747, 15900
15723, 208778744, 151678420, 14800
15810, 13960128, 86532138, 8400
15817, 208778744, 176503102, 7600
15884, 28586564, 305276060, 12300
15893, 98094270, 305276060, 9200
15919, 208778744, 54164335, 9200
15985, 640771060, 117240900, 11700
15992, 391220660, 176258003, 15300
16059, 16823240, 182511230, 14700
16129, 321688036, 105737366, 13800
16164, 459175662, 679322990, 11600
16209, 1051070, 21719900, 10600
16243, 34806748, 105737366, 8900
16246, 115931332, 148389580, 8900
16257, 47764801, 151678420, 14600
16317, 318156232, 88899851, 13200
16382, 72551774, 148389580, 11100
16465, 221140100, 176258003, 10700
16511, 688661092, 942834113, 11400
16523, 72823590, 86532138, 11800
16602, 541142832, 97132852, 8600
16696, 553936140, 176503102, 15500
16790, 36035002, 575883860, 8300
16852, 108782860, 182511230, 10200
16889, 689958425, 197440516, 6300
16946, 13960128, 88899851, 14900
16970, 587486316, 437785354, 14300
17012, 47764801, 437785354, 12500
17062, 318156232, 97132852, 12800
17136, 98094270, 646724140, 12700
17200, 37607240, 152332797, 6700
17211, 47764801, 646724140, 9200
17212, 15584468, 66873210, 10100
17222, 237954010, 52211740, 11000
17306, 191800545, 406224502, 14300
17399, 689958425, 339906964, 11200
17481, 208778744, 88899851, 9500
17482, 587486316, 21719900, 12500
17520, 543174860, 139220258, 10500
17577, 243055564, 105737366, 11400
17623, 499376044, 33716084, 11900
17696, 72823590, 33716084, 8400
17740, 28739406, 38066114, 12600
17775, 502449658, 20069876, 8600
17790, 389094314, 400389581, 13500
17804, 101059076, 190846676, 15700
17902, 815942290, 341869004, 11400
17932, 329273946, 58874780, 6700
17957, 106700960, 147375755, 15400
18051, 457951623, 419191058, 15500
18102, 720984864, 21711645, 10700
18196, 391220660, 152332797, 14100
18277, 499376044, 123317436, 13500
18278, 10965735, 406224502, 14700
18335, 592919930, 182511230, 10600
18379, 2278244, 34080716, 13700
18467, 36035002, 642569402, 11000
18500, 89458220, 420384608, 6100
18553, 183580590, 297475356, 13600
18558, 615331547, 70499770, 15500
18606, 79330584, 437785354, 11600
18672, 543174860, 182225414, 7800
18736, 310273137, 406224502, 13700
18762, 28739406, 443540452, 9800
18783, 787005948, 693219146, 15900
18821, 76286855, 151779728, 6000
18915, 948904989, 400389581, 9900
18971, 10635204, 431183209, 12900
18987, 270251714, 139775747, 13900
19048, 7261060, 151678420, 14800
19078, 720984864, 176258003, 15900
19166, 16823240, 113643946, 7500
19237, 51806780, 702539399, 8000
19238, 383811602, 103895999, 12600
19293, 45074336, 86532138, 8900
19340, 44163920, 437785354, 14700
19425, 36337868, 76515096, 9800
19447, 9992107, 408338036, 11100
19477, 499376044, 400389581, 9900
19566, 318156232, 58874780, 11200
19651, 502449658, 105737366, 8700
19717, 15584468, 176503102, 15700
19727, 129649833, 245975168, 9800
19788, 203998381, 400389581, 8100
19808, 89458220, 148389580, 12500
19841, 329273946, 197440516, 14000
19919, 270251714, 339906964, 8600
19958, 23816791, 245975168, 7600
20039, 541142832, 51844122, 6200
20064, 260138788, 148389580, 13300
20068, 615331547, 105737366, 12200
20104, 592919930, 152332797, 12300
20119, 95088480, 7319288, 12200
20146, 143012516, 145696844, 12700
20227, 615331547, 151678420, 11600
20288, 292302260, 341869004, 8500
20290, 28739406, 406224502, 15800
20309, 191800545, 408338036, 6000
20387, 502449658, 58874780, 12800
20438, 65883940, 167237676, 15200
20505, 98094270, 33716084, 15900
20591, 36035002, 58874780, 15100
20638, 640771060, 20069876, 9300
20702, 73559870, 437742092, 10900
20730, 72551774, 245975168, 9900
20732, 3604926, 182225414, 12500
20738, 9992107, 458260290, 15300
20745, 43633940, 305276060, 6500
20750, 89458220, 161988245, 7800
20789, 377878516, 145696844, 7800
20805, 3604926, 123317436, 15300
20839, 221140100, 76515096, 14100
20874, 31721278, 117240900, 7700
20889, 191800545, 83792520, 10300
20982, 221140100, 152332797, 6900
21028, 208778744, 83792520, 14600
21115, 457951623, 323318360, 15700
21186, 383703272, 111734208, 15800
21246, 16760708, 323318360, 7100
21290, 16823240, 218922119, 9300
21325, 377878516, 702539399, 15500
21372, 615331547, 21719900, 12300
21420, 366224948, 110737985, 15200
21453, 115931332, 679322990, 13500
21460, 2278244, 702539399, 7700
21464, 292302260, 70499770, 13200
21483, 73559870, 341869004, 15700
21497, 15077848, 103895999, 9300
21597, 89458220, 182225414, 13000
21629, 1051070, 170844957, 10100
21635, 117465723, 366793454, 14600
21715, 143012516, 105737366, 12000
21738, 106700960, 954457648, 15300
21794, 72551774, 176503102, 12400
21855, 689958425, 139775747, 12500
21867, 10635204, 34080716, 6000
21941, 688661092, 347657496, 10600
21997, 377878516, 535829315, 13700
22067, 115931332, 323318360, 10300
22115, 7261060, 110737985, 8000
22140, 72823590, 28088640, 7500
22221, 260138788, 431183209, 7700
22279, 115931332, 575883860, 9200
22306, 79330584, 152365562, 6400
22335, 344457212, 942834113, 15500
22356, 377878516, 731114324, 11800
22366, 260138788, 111258795, 13800
22409, 502449658, 152365562, 14400
22413, 203998381, 395933700, 9700
22506, 44163920, 687996212, 9300
22548, 720984864, 408338036, 7800
22569, 3604926, 425246996, 6300
22607, 592919930, 305276060, 8500
22652, 7261060, 76515096, 12200
22745, 101059076, 51844122, 14000
22772, 321688036, 54164335, 6400
22852, 543174860, 693219146, 8000
22899, 270251714, 21711645, 11800
22917, 543174860, 113643946, 10600
22965, 688661092, 151678420, 9800
23036, 344457212, 66873210, 10700
23095, 65883940, 76515096, 10700
23114, 89458220, 151779728, 6900
23152, 15077848, 958792319, 10800
23224, 587486316, 176258003, 8800
23243, 95088480, 339906964, 12500
23323, 344457212, 642569402, 7000
23325, 71311658, 140895470, 10100
23358, 143012516, 408338036, 10300
23437, 237954010, 176258003, 8600
23456, 138719810, 52720188, 8500
23490, 34806748, 437742092, 6800
23528, 106700960, 76515096, 15300
23557, 391220660, 147375755, 13800
23655, 71311658, 58874780, 6400
23688, 15077848, 2294291, 8700
23713, 329273946, 139220258, 12300
23746, 47764801, 20069876, 6300
23841, 708496735, 305276060, 15100
23926, 215340266, 103895999, 8300
23951, 270251714, 954457648, 11000
23999, 321688036, 7319288, 10100
24065, 47764801, 86532138, 8900
24069, 95088480, 20069876, 12600
24150, 36337868, 83792520, 8800
24219, 292302260, 437785354, 12100
24293, 44163920, 575883860, 10500
24374, 409791710, 400389581, 8700
24395, 377878516, 140895470, 13300
24429, 16823240, 339906964, 10900
24511, 108782860, 46874643, 8000
24537, 391220660, 305276060, 10800
24608, 15584468, 48849940, 9000
24623, 101059076, 167237676, 10200
24644, 389094314, 139220258, 11300
24733, 44163920, 420384608, 12600
24739, 23816791, 21711645, 6400
24793, 2278244, 21719900, 8000
24801, 290632007, 76515096, 14300
24862, 47764801, 140895470, 10600
24887, 36337868, 958792319, 12000
24902, 237954010, 341869004, 13200
24964, 200315930, 70499770, 8400
24993, 45439694, 458260290, 6900
25058, 31169297, 302557979, 8000
25119, 45439694, 111734208, 8400
25125, 71311658, 152365562, 15300
25209, 45439694, 25947978, 15200
25218, 203998381, 22621810, 11200
25247, 543174860, 48849940, 12400
25337, 31721278, 20069876, 6200
25406, 34806748, 38066114, 7200
25482, 15584468, 419191058, 9700
25535, 321688036, 58874780, 14200
25602, 391220660, 52720188, 12100
25657, 310273137, 197440516, 12500
25711, 329273946, 339906964, 12800
25776, 2261730, 70499770, 7800
25777, 292302260, 21711645, 12600
25802, 654235940, 958792319, 11000
25890, 76286855, 419191058, 13400
25905, 615331547, 245975168, 12900
25923, 9992107, 7319288, 9600
26005, 615331547, 22621810, 9500
26061, 76286855, 642569402, 10900
26140, 203998381, 111258795, 7700
26192, 65883940, 38066114, 9400
26289, 237954010, 70499770, 14400
26335, 472719260, 140895470, 14500
26346, 143012516, 22621810, 7900
26363, 10965735, 148389580, 6200
26416, 587486316, 305276060, 8400
26491, 143012516, 25947978, 15900
26539, 383703272, 113643946, 13100
26572, 72823590, 347657496, 11600
26637, 73559870, 302557979, 9100
26665, 489964352, 46874643, 8800
26723, 472719260, 97132852, 7000
26778, 208778744, 123317436, 7400
26854, 409791710, 51844122, 6500
26861, 459175662, 97132852, 15300
26951, 502449658, 245975168, 6200
26984, 89458220, 46874643, 11700
27009, 13960128, 142122260, 11700
27052, 708496735, 305276060, 15600
27102, 31169297, 419191058, 7200
27122, 787005948, 278553220, 9000
27162, 260138788, 175244894, 6600
27206, 260138788, 46874643, 7300
27253, 377878516, 111258795, 8300
27330, 615331547, 110737985, 8900
27355, 553936140, 419191058, 7400
27391, 688661092, 76723940, 14900
27392, 195063770, 111734208, 13900
27424, 1051070, 218922119, 6800
27435, 2261730, 51844122, 10300
27481, 688661092, 420384608, 6500
27482, 72551774, 954457648, 12600
27566, 592919930, 54164335, 12800
27591, 10635204, 679322990, 10800
27605, 89458220, 52720188, 9800
27642, 200315930, 145696844, 7900
27658, 160965301, 148389580, 10900
27736, 15584468, 152365562, 10700
27773, 200315930, 323318360, 15000
27863, 292302260, 366793454, 7500
27936, 318156232, 111734208, 9700
28006, 502449658, 24879316, 11000
28022, 191800545, 330581068, 10900
28026, 28739406, 20069876, 9000
28112, 37607240, 437785354, 7700
28153, 147102252, 142122260, 13600
28158, 36035002, 110737985, 11600
28190, 72551774, 2294291, 10200
28288, 72551774, 366793454, 13400
28306, 129649833, 190846676, 15900
28390, 31721278, 286484660, 8800
28415, 16760708, 197440516, 8200
28478, 34806748, 88899851, 14400
28531, 587486316, 400389581, 9200
28605, 815942290, 152332797, 8700
28666, 366224948, 954457648, 13000
28676, 409791710, 408338036, 10900
28687, 310273137, 575883860, 15600
28708, 132943908, 7319288, 14400
28783, 654235940, 339906964, 9300
28814, 10965735, 942834113, 8200
28858, 73559870, 190846676, 7200
28891, 43633940, 61236830, 15800
28983, 310273137, 419191058, 10400
29040, 47764801, 182511230, 13100
29079, 98094270, 347657496, 8900
29178, 383703272, 113643946, 12500
29190, 117465723, 111945581, 14100
29229, 16760708, 140895470, 13400
29293, 292302260, 731114324, 12000
29325, 459175662, 161988245, 6200
29382, 587486316, 86532138, 8800
29472, 543174860, 111734208, 14400
29516, 45074336, 297475356, 9700
29602, 138719810, 395933700, 7900
29645, 489964352, 395933700, 6700
29714, 3604926, 687996212, 11300
29790, 138719810, 458260290, 7100
29850, 111765012, 702539399, 13100
29886, 45439694, 323318360, 6600
29909, 51806780, 161988245, 9500
29953, 383703272, 731114324, 10600
30039, 28586564, 110737985, 12500
30127, 2261730, 358994964, 6600
30162, 16823240, 323318360, 13500
30189, 72823590, 176503102, 14300
30223, 489964352, 21711645, 13700
30280, 489964352, 111734208, 7300
30283, 98094270, 954457648, 10200
30296, 237954010, 406224502, 6200
30395, 321688036, 21711645, 15300
30478, 10635204, 437785354, 11600
30529, 183580590, 2294291, 15200
30608, 51806780, 22621810, 11000
30613, 389094314, 76515096, 8800
30681, 44163920, 406224502, 10300
30724, 132943908, 83792520, 8700
30794, 260138788, 419191058, 13000
30851, 290632007, 731114324, 8900
30935, 4088208, 443540452, 11900
31030, 344457212, 182511230, 11900
31073, 243055564, 702539399, 12900
31125, 260138788, 942834113, 6000
31186, 592919930, 97132852, 9400
31207, 587486316, 54164335, 7100
31290, 160965301, 575883860, 13000
31350, 76286855, 535829315, 9400
31441, 237105272, 139220258, 6000
31518, 391220660, 151779728, 13000
31529, 2278244, 687996212, 8000
31558, 108782860, 406224502, 10000
31570, 366224948, 305276060, 14700
31616, 147102252, 302557979, 15000
31652, 344457212, 105737366, 13400
31724, 138719810, 954457648, 10000
31744, 44163920, 406224502, 7900
31787, 543174860, 123317436, 11100
31814, 28586564, 34080716, 12600
31893, 260138788, 21719900, 15700
31974, 654235940, 145696844, 7400
32004, 499376044, 420384608, 15100
32101, 89458220, 34080716, 6600
32158, 44163920, 61236830, 7400
32165, 260138788, 175244894, 6800
32265, 592919930, 161988245, 12700
32312, 16823240, 575883860, 15700
32362, 708496735, 139775747, 11900
32370, 377878516, 395933700, 14700
32384, 502449658, 48849940, 14400
32430, 34806748, 33716084, 10500
32474, 237954010, 111258795, 15800
32507, 2278244, 139220258, 10700
32563, 318156232, 110737985, 11400
32642, 1051070, 152332797, 10700
32727, 472719260, 679322990, 11000
32777, 489964352, 420384608, 15300
32781, 51806780, 25947978, 9500
32832, 147102252, 103012006, 14800
32891, 321688036, 395933700, 12200
32919, 615331547, 437742092, 12700
32970, 31169297, 278553220, 14400
32981, 15584468, 425246996, 10100
33079, 3604926, 152332797, 8600
33124, 4088208, 2294291, 10100
33165, 13960128, 58874780, 11300
33221, 143012516, 22621810, 11500
33253, 203998381, 21719900, 11100
33259, 15584468, 110737985, 11300
33284, 654235940, 48849940, 8800
33331, 383703272, 70499770, 15100
33395, 98094270, 76723940, 14600
33410, 391220660, 142122260, 8800
33440, 43633940, 38066114, 10600
33497, 243055564, 395933700, 14200
33550, 290632007, 148389580, 10900
33611, 409791710, 54164335, 10500
33693, 28586564, 97132852, 9200
33736, 65883940, 954457648, 8900
33827, 321688036, 21711645, 12000
33921, 720984864, 420384608, 12700
33963, 16823240, 942834113, 8600
33998, 160965301, 148389580, 12100
34046, 321688036, 61236830, 9500
34053, 708496735, 190846676, 12700
34079, 321688036, 33716084, 7000
34147, 191800545, 305276060, 6200
34235, 459175662, 400389581, 7800
34307, 237954010, 282785004, 15300
34387, 31169297, 646724140, 10000
34399, 16823240, 535829315, 12700
34407, 553936140, 161988245, 9500
34441, 13960128, 182511230, 9100
34502, 389094314, 702539399, 7100
34574, 16760708, 197440516, 11200
34667, 28739406, 347657496, 12400
34714, 708496735, 347657496, 8900
34760, 138719810, 113643946, 7000
34761, 23816791, 679322990, 9300
34781, 44163920, 103012006, 12700
34869, 31169297, 66873210, 6000
34888, 106700960, 395933700, 8200
34977, 34806748, 139220258, 12500
35056, 72551774, 443540452, 6800
35093, 101059076, 76723940, 10600
35136, 587486316, 170844957, 8200
35163, 98094270, 97132852, 6700
35205, 654235940, 152365562, 12000
35297, 43633940, 111258795, 11900
35334, 1051070, 278553220, 6100
35335, 132943908, 693219146, 14600
35353, 2261730, 218922119, 12100
35394, 200315930, 33716084, 10100
35429, 31721278, 152332797, 6100
35525, 15584468, 52720188, 15300
35618, 51806780, 140895470, 13800
35703, 499376044, 458260290, 7300
35716, 129649833, 218922119, 6600
35726, 28586564, 958792319, 13900
35805, 111765012, 140895470, 13000
35812, 292302260, 958792319, 15400
35834, 89458220, 942834113, 10300
35932, 587486316, 117240900, 7500
36025, 489964352, 113643946, 14500
36050, 108782860, 21719900, 14300
36063, 260138788, 182511230, 9400
36121, 815942290, 139220258, 15100
36153, 181841020, 52211740, 8000
36220, 9992107, 395933700, 6500
36287, 76286855, 110737985, 13500
36359, 318156232, 182511230, 14000
36453, 457951623, 278553220, 11200
36536, 10965735, 245975168, 7600
36603, 543174860, 443540452, 7700
36650, 208778744, 151678420, 8800
36729, 329273946, 111945581, 15900
36826, 592919930, 406224502, 12200
36831, 720984864, 151678420, 6200
36868, 4088208, 54164335, 11400
36948, 1051070, 339906964, 7700
37027, 502449658, 176258003, 6700
37032, 106700960, 139775747, 15100
37116, 499376044, 58874780, 10400
37202, 4088208, 139775747, 12300
37231, 9992107, 170844957, 12800
37260, 270251714, 139775747, 12100
37291, 237105272, 575883860, 14300
37358, 147102252, 297475356, 15000
37407, 34806748, 176258003, 9900
37496, 243055564, 575883860, 15600
37529, 815942290, 339906964, 10800
37548, 191800545, 2294291, 6700
37619, 195063770, 182511230, 8000
37719, 215340266, 176503102, 15000
37724, 7261060, 117240900, 6400
37795, 2261730, 140895470, 10800
37808, 237954010, 24879316, 10900
37889, 23816791, 111734208, 13100
37958, 587486316, 431183209, 9600
37967, 203998381, 97132852, 12100
38050, 587486316, 176503102, 9000
38128, 183580590, 66873210, 12600
38223, 195063770, 52211740, 13300
38263, 111765012, 218922119, 6700
38335, 720984864, 330581068, 12100
38407, 243055564, 76515096, 9000
38425, 366224948, 147375755, 11500
38512, 383811602, 61236830, 8300
38553, 47764801, 437742092, 9000
38644, 389094314, 341869004, 6400
38661, 15077848, 34080716, 15700
38716, 65883940, 52211740, 7800
38788, 215340266, 182225414, 7500
38846, 9992107, 25947978, 14700
38901, 15077848, 117240900, 10300
38952, 948904989, 437785354, 12600
39021, 310273137, 152365562, 13200
39085, 76286855, 61236830, 14600
39120, 383703272, 282785004, 9700
39146, 132943908, 2294291, 6300
39228, 689958425, 419191058, 6600
39286, 72551774, 142122260, 11800
39323, 292302260, 33716084, 7800
39383, 290632007, 297475356, 15400
39391, 948904989, 575883860, 12300
39478, 147102252, 20069876, 12600
39543, 592919930, 25947978, 13800
39610, 592919930, 535829315, 8000
39625, 115931332, 167237676, 14800
39627, 215340266, 954457648, 12900
39661, 37607240, 20069876, 11700
39671, 95088480, 21711645, 14200
39715, 457951623, 282785004, 12100
39765, 143012516, 330581068, 15700
39836, 377878516, 286484660, 11000
39920, 457951623, 7319288, 12200
39953, 160965301, 278553220, 15100
39994, 457951623, 58874780, 6700
39997, 43633940, 286484660, 14800
40090, 15584468, 139775747, 14000
40140, 948904989, 170844957, 10400
40147, 195063770, 366793454, 13500
40244, 95088480, 21711645, 13700
40335, 36035002, 702539399, 8900
40352, 237105272, 175244894, 13200
40451, 3604926, 642569402, 12700
40463, 10635204, 305276060, 15100
