account, age, zipcode, balance
14258, 527033450, 2674644, 146
14294, 294280730, 256867686, 154
14340, 90933602, 540325882, 81
14345, 220736396, 1242377, 149
14367, 163309634, 252112732, 76
14448, 95047244, 127266575, 112
14491, 483647459, 820897850, 110
14542, 816089020, 32873342, 134
14587, 270411568, 122792690, 64
14631, 844633900, 739322168, 78
14664, 250763065, 148369241, 80
14707, 273814634, 20289812, 96
14756, 17402603, 1242377, 107
14826, 360317412, 129536300, 103
14837, 225597222, 16169308, 108
14851, 304435844, 277981125, 89
14921, 10036911, 228510284, 94
14968, 357319875, 310348180, 79
14975, 35785863, 108271631, 138
14984, 844633900, 397745396, 73
15065, 505013084, 310348180, 151
15073, 250763065, 1242377, 104
15159, 432443668, 277981125, 123
15168, 80201906, 341449520, 159
15220, 480229860, 95362415, 109
15240, 647281445, 2674644, 101
15309, 277953397, 278809122, 105
15341, 268560992, 129514340, 86
15416, 48585240, 108271631, 134
15493, 527033450, 739322168, 102
15529, 163309634, 206967228, 153
15618, 225597222, 366475458, 76
15681, 1554064, 324811784, 91
15692, 24106713, 692426260, 116
15742, 432443668, 634839456, 151
15829, 250763065, 142122385, 70
15875, 479488798, 344041592, 133
15908, 125239666, 344041592, 121
15962, 157147034, 82430487, 104
15979, 270411568, 159458537, 112
16011, 49722340, 198678090, 142
16027, 184051649, 77888016, 64
16033, 432443668, 820897850, 90
16091, 410444404, 82430487, 92
16129, 704825838, 171650538, 141
16171, 360317412, 228510284, 116
16202, 145522550, 3953502, 102
16235, 277953397, 59877760, 131
16253, 184051649, 77888016, 76
16329, 174963215, 85812220, 82
16355, 289990470, 63862155, 124
16432, 218114372, 169347428, 86
16456, 277953397, 397745396, 96
16474, 647281445, 108271631, 141
16489, 1554064, 324811784, 86
16515, 294280730, 28881236, 102
16588, 356942270, 144799098, 127
16630, 220736396, 213060743, 72
16719, 744070364, 129514340, 68
16772, 198727588, 26373766, 119
16811, 35785863, 156053170, 156
16895, 218114372, 169347428, 83
16950, 849584099, 277981125, 148
17041, 95047244, 63862155, 155
17055, 96912332, 589591130, 141
17065, 90933602, 562887947, 71
17104, 604313968, 366475458, 150
17141, 904596220, 32550659, 119
17184, 22759883, 333986321, 60
17193, 849584099, 341449520, 94
17279, 289990470, 19389386, 156
17352, 127887265, 250524635, 88
17400, 527346840, 129536300, 116
17489, 73831115, 63862155, 116
17569, 156784148, 820897850, 118
17667, 48585240, 625825082, 86
17728, 294280730, 198678090, 159
17768, 194525761, 32550659, 90
17848, 529093638, 333986321, 134
17938, 174963215, 127266575, 131
17953, 163309634, 93043068, 95
18051, 479488798, 404575550, 70
18128, 225597222, 260325930, 132
18203, 846070218, 479299052, 148
18215, 127887265, 534231608, 127
18252, 139788852, 234773900, 155
18349, 452346554, 77888016, 82
18425, 816089020, 625825082, 146
18505, 273814634, 148369241, 74
18538, 145522550, 63862155, 68
18595, 266350412, 129536300, 104
18619, 156153368, 862451858, 133
18627, 30324370, 219608682, 79
18727, 275189560, 127266575, 137
18825, 63562070, 28881236, 120
18899, 423280790, 344041592, 128
18969, 535379960, 3953502, 60
19008, 73831115, 122792690, 108
19085, 294280730, 567513934, 126
19130, 650237300, 534231608, 70
19187, 23847260, 142122385, 119
19233, 63562070, 148369241, 153
19299, 941581020, 32873342, 148
19372, 1554064, 129536300, 68
19413, 527033450, 820897850, 83
19448, 535379960, 142122385, 121
19531, 225597222, 551890307, 74
19546, 163309634, 256867686, 149
19642, 32763170, 466110470, 95
19676, 43611820, 339836528, 81
19694, 80201906, 534231608, 82
19766, 452346554, 146247338, 128
19807, 846070218, 862451858, 114
19892, 221572100, 589591130, 135
19949, 30324370, 36932348, 73
20038, 125239666, 30076452, 131
20094, 49722340, 364622318, 139
20194, 64238852, 122792690, 66
20286, 223799580, 76703088, 123
20301, 131255396, 1242377, 131
20352, 90933602, 322359320, 145
20385, 525994580, 93043068, 113
20388, 174963215, 82430487, 61
20455, 472168640, 397745396, 105
20517, 347886728, 213060743, 67
20614, 275189560, 625547639, 121
20676, 270411568, 372825668, 149
20735, 223799580, 567513934, 101
20745, 105115365, 625547639, 81
20813, 156784148, 589591130, 81
20837, 254844400, 692426260, 127
20899, 222428020, 250524635, 61
20968, 846070218, 389508356, 75
21016, 72484574, 236487800, 88
21108, 234282482, 333986321, 125
21146, 35785863, 28881236, 126
21233, 527346840, 234773900, 108
21254, 221572100, 269749325, 102
21334, 24106713, 344041592, 76
21431, 218114372, 174212297, 121
21488, 43611820, 15221222, 143
21581, 194525761, 266038454, 77
21621, 704825838, 339836528, 96
21652, 529093638, 59877760, 62
21660, 30324370, 16169308, 99
21733, 223799580, 256867686, 64
21828, 222428020, 171650538, 94
21868, 527346840, 127266575, 139
21938, 410444404, 324811784, 132
21987, 238351639, 246098548, 130
22083, 254844400, 246098548, 156
22178, 80201906, 16169308, 129
22277, 744070364, 59877760, 106
22320, 744070364, 562887947, 128
22342, 73831115, 231180716, 119
22378, 49722340, 466110470, 69
22391, 127887265, 364622318, 84
22402, 218114372, 479299052, 153
22478, 270411568, 127266575, 151
22510, 266350412, 260325930, 79
22558, 844633900, 3953502, 130
22625, 125239666, 397745396, 116
22700, 846070218, 266038454, 66
22744, 846070218, 206967228, 130
22765, 131255396, 129536300, 60
22816, 74369920, 30076452, 153
22838, 54461644, 122792690, 104
22859, 423280790, 76703088, 65
22956, 304435844, 108271631, 89
23045, 816089020, 389508356, 149
23074, 220736396, 534231608, 70
23106, 357319875, 206967228, 105
23124, 277953397, 144799098, 69
23146, 452346554, 641005649, 102
23222, 289990470, 130150420, 123
23244, 80201906, 144799098, 137
23304, 32763170, 129514340, 81
23370, 357319875, 852731648, 115
23387, 527033450, 372825668, 113
23468, 193695760, 108271631, 80
23565, 222428020, 82430487, 134
23616, 268560992, 215796887, 103
23653, 954593730, 130150420, 99
23689, 275189560, 256867686, 144
23726, 157147034, 236487800, 88
23727, 360317412, 734500288, 103
23736, 131255396, 397745396, 126
23785, 356942270, 739322168, 134
23826, 289990470, 19389386, 94
23872, 17402603, 130150420, 126
23906, 35785863, 641005649, 138
23952, 266350412, 130150420, 135
23978, 234282482, 85812220, 108
23984, 157147034, 3953502, 131
24044, 360317412, 171650538, 157
24119, 221572100, 324811784, 151
24145, 90933602, 634839456, 139
24204, 529093638, 159458537, 106
24226, 745108436, 236487800, 95
24302, 218114372, 466110470, 124
24323, 234282482, 32966564, 88
24329, 184051649, 641005649, 149
24356, 432443668, 206967228, 102
24428, 234282482, 333986321, 111
24525, 268560992, 2674644, 104
24548, 64238852, 551890307, 111
24569, 15947231, 32873342, 142
24600, 90933602, 678517610, 93
24610, 273814634, 32550659, 155
24646, 270411568, 692426260, 75
24735, 604313968, 142122385, 73
24801, 304435844, 231180716, 158
24886, 32763170, 510262118, 144
24895, 125239666, 589591130, 74
24938, 110288396, 234773900, 95
24964, 95047244, 260325930, 117
24971, 483647459, 625825082, 87
25015, 4941332, 95362415, 127
25041, 525994580, 333986321, 130
25137, 527033450, 127266575, 73
25159, 535379960, 625547639, 61
25165, 80201906, 159458537, 61
25230, 529093638, 3953502, 126
25251, 479488798, 82430487, 75
25309, 163309634, 63862155, 79
25332, 941581020, 344041592, 84
25406, 268560992, 562887947, 81
25417, 225597222, 589591130, 98
25481, 304435844, 466110470, 138
25525, 223799580, 625825082, 101
25543, 95047244, 82430487, 83
25600, 647281445, 82430487, 145
25634, 351746030, 793395830, 103
25710, 351746030, 339836528, 93
25712, 95047244, 55253834, 154
25749, 483647459, 77888016, 142
25817, 24106713, 678517610, 111
25851, 605231724, 310348180, 126
25922, 234282482, 76703088, 135
25935, 234282482, 32966564, 102
25971, 270411568, 236487800, 87
26022, 954593730, 171650538, 68
26059, 90933602, 339836528, 90
26107, 294280730, 32966564, 113
26184, 15947231, 228510284, 92
26213, 844633900, 102327604, 133
26259, 156153368, 466110470, 128
26344, 54461644, 269749325, 86
26402, 218114372, 862451858, 135
26410, 63562070, 30862964, 88
26478, 151149584, 562887947, 143
26506, 356942270, 32550659, 156
26542, 223799580, 366475458, 149
26637, 527033450, 234773900, 112
26735, 472168640, 28881236, 127
26748, 194525761, 129514340, 105
26771, 284673640, 256867686, 71
26791, 472168640, 159458537, 97
26804, 225597222, 339836528, 86
26807, 846070218, 562887947, 105
26855, 145522550, 16169308, 126
26898, 505013084, 30862964, 129
26906, 423280790, 32550659, 81
26988, 121973199, 734500288, 131
27004, 816089020, 30862964, 99
27006, 222428020, 15221222, 103
27024, 43611820, 30076452, 108
27107, 529093638, 130150420, 70
27152, 535379960, 333986321, 88
27245, 220736396, 127266575, 138
27299, 73831115, 32550659, 148
27318, 49722340, 562887947, 136
27369, 266350412, 551890307, 140
27384, 954593730, 465754766, 82
27475, 670184640, 32550659, 111
27491, 49722340, 32873342, 85
27510, 650237300, 250524635, 77
27524, 184051649, 30076452, 101
27563, 745108436, 102327604, 110
27596, 221572100, 571773764, 124
27695, 275189560, 26373766, 96
27761, 704825838, 404575550, 110
27859, 277953397, 692426260, 81
27959, 139788852, 55253834, 156
28054, 145522550, 551890307, 122
28103, 198727588, 534231608, 72
28198, 275189560, 278809122, 158
28273, 704825838, 260325930, 63
28305, 250763065, 364622318, 84
28308, 193695760, 85812220, 60
28313, 156784148, 397745396, 153
28322, 96912332, 85812220, 150
28342, 744070364, 397745396, 132
28364, 48585240, 339836528, 109
28382, 96912332, 2674644, 135
28423, 277953397, 146247338, 89
28502, 941581020, 236487800, 141
28592, 224133244, 510262118, 134
28627, 846070218, 1242377, 142
28721, 452346554, 174212297, 135
28759, 266350412, 404575550, 97
28760, 96912332, 260325930, 67
28857, 220736396, 324811784, 131
28864, 105115365, 322359320, 103
28963, 54461644, 55253834, 145
29063, 347886728, 82430487, 73
29140, 110288396, 465754766, 150
29228, 156153368, 144799098, 78
29286, 234282482, 77888016, 95
29385, 356942270, 389508356, 66
29401, 163309634, 465754766, 89
29459, 48585240, 130150420, 103
29503, 218114372, 793395830, 66
29587, 744070364, 130150420, 82
29597, 525994580, 55253834, 124
29663, 174963215, 562887947, 145
29674, 483647459, 144799098, 144
29713, 844633900, 333986321, 94
29730, 816089020, 215796887, 97
29823, 151149584, 108271631, 154
29854, 74369920, 692426260, 83
29860, 605231724, 250524635, 159
29938, 110288396, 277981125, 128
29950, 105115365, 571773764, 67
30043, 846070218, 77888016, 86
30133, 15947231, 228510284, 67
30211, 254844400, 41790064, 159
30263, 483647459, 30862964, 157
30298, 535379960, 250524635, 123
30373, 90933602, 144799098, 110
30423, 744070364, 20289812, 106
30449, 304435844, 30076452, 76
30478, 121973199, 206967228, 140
30577, 268560992, 30076452, 137
30675, 184051649, 479299052, 131
30735, 222428020, 198678090, 138
30827, 73831115, 562887947, 68
30901, 744070364, 462427104, 97
30961, 266350412, 77888016, 122
31014, 184051649, 389508356, 132
31084, 10036911, 85812220, 109
31174, 527033450, 82430487, 120
31248, 35785863, 322359320, 113
31260, 1554064, 215796887, 95
31331, 73831115, 734500288, 77
31334, 157147034, 77888016, 158
31369, 351746030, 169347428, 120
31413, 816089020, 260325930, 64
31509, 410444404, 278809122, 79
31544, 74369920, 562887947, 100
31572, 535379960, 15830594, 125
31592, 254844400, 479299052, 87
31622, 535379960, 793395830, 94
31625, 80201906, 739322168, 87
31653, 157147034, 344041592, 124
31721, 30324370, 127266575, 134
31768, 220736396, 862451858, 85
31815, 221572100, 77888016, 89
31898, 535379960, 85812220, 135
31903, 193695760, 32966564, 142
31931, 49722340, 310348180, 79
31992, 535379960, 30862964, 150
32049, 744070364, 625547639, 78
32149, 54461644, 30862964, 99
32177, 64238852, 55253834, 143
32230, 105115365, 129514340, 136
32314, 22759883, 93043068, 159
32348, 275189560, 862451858, 151
32358, 95047244, 246098548, 104
32367, 432443668, 322359320, 110
32368, 80201906, 32966564, 107
32464, 234282482, 108271631, 151
32466, 604313968, 269749325, 85
32555, 284673640, 820897850, 151
32596, 139788852, 130150420, 61
32679, 505013084, 252112732, 140
32737, 479488798, 76703088, 93
32761, 184051649, 333986321, 95
32825, 145522550, 26373766, 149
32849, 289990470, 234773900, 151
32911, 529093638, 333986321, 91
32951, 64238852, 129536300, 147
33040, 49722340, 3953502, 158
33084, 131255396, 59877760, 64
33095, 238351639, 16169308, 86
33155, 744070364, 734500288, 65
33238, 48585240, 127266575, 125
33267, 63562070, 41790064, 117
33294, 423280790, 122792690, 62
33359, 483647459, 234773900, 133
33387, 23847260, 641005649, 76
33437, 527346840, 567513934, 115
33474, 24106713, 256867686, 103
33526, 43611820, 146247338, 80
33611, 904596220, 589591130, 76
33677, 849584099, 2674644, 75
33758, 604313968, 41790064, 72
33827, 157147034, 198678090, 119
33878, 30324370, 625825082, 65
33958, 194525761, 322359320, 145
34023, 225597222, 333986321, 116
34064, 846070218, 510262118, 100
34158, 745108436, 322359320, 152
34229, 16979206, 82430487, 111
34261, 360317412, 32966564, 86
34263, 30324370, 793395830, 147
34276, 275189560, 82430487, 83
34367, 151149584, 146247338, 142
34385, 605231724, 534231608, 78
34438, 72484574, 252112732, 81
34501, 238351639, 32966564, 91
34526, 16979206, 19389386, 111
34579, 357319875, 127266575, 112
34605, 73831115, 462427104, 124
34667, 525994580, 85812220, 108
34752, 174963215, 256867686, 127
34837, 232990354, 228510284, 87
34888, 72484574, 465754766, 147
34927, 284673640, 15221222, 144
35009, 194525761, 734500288, 94
35020, 54461644, 465754766, 79
35100, 238351639, 372825668, 121
35143, 193695760, 252112732, 99
35220, 24106713, 364622318, 150
35228, 156153368, 76703088, 97
35279, 139788852, 171650538, 155
35341, 163309634, 80272620, 142
35422, 268560992, 108271631, 112
35520, 131255396, 339836528, 125
35537, 360317412, 169347428, 144
35632, 131255396, 82430487, 95
35720, 163309634, 169347428, 60
35753, 480229860, 108271631, 138
35795, 90933602, 32550659, 123
35832, 174963215, 510262118, 71
35899, 24106713, 310348180, 80
35938, 423280790, 269749325, 144
36002, 479488798, 250524635, 132
36020, 222428020, 250524635, 158
36044, 223799580, 174212297, 77
36108, 505013084, 820897850, 128
36199, 505013084, 310348180, 140
36226, 22759883, 174212297, 62
36292, 218114372, 159458537, 84
36309, 846070218, 465754766, 138
36338, 23847260, 198678090, 153
36378, 63562070, 246098548, 123
36410, 63562070, 108271631, 114
36437, 222428020, 404575550, 129
36515, 294280730, 129536300, 91
36539, 277953397, 465754766, 127
36588, 356942270, 80272620, 67
36664, 221572100, 77888016, 101
36728, 275189560, 28881236, 75
36782, 221572100, 213060743, 146
36818, 432443668, 15221222, 117
36838, 483647459, 102327604, 87
36934, 270411568, 215796887, 62
37018, 647281445, 129536300, 62
37115, 80201906, 129514340, 81
37208, 360317412, 344041592, 132
37274, 32763170, 366475458, 66
37349, 294280730, 322359320, 99
37426, 273814634, 278809122, 136
37456, 72484574, 322359320, 133
37536, 23847260, 551890307, 135
37592, 647281445, 28881236, 147
37661, 529093638, 462427104, 134
37696, 284673640, 206967228, 155
37774, 704825838, 15221222, 94
37826, 139788852, 278809122, 66
37860, 232990354, 324811784, 114
37898, 220736396, 366475458, 143
37940, 125239666, 862451858, 61
37955, 24106713, 156053170, 74
37992, 156784148, 310348180, 75
38022, 816089020, 322359320, 101
38107, 356942270, 59877760, 155
38163, 483647459, 364622318, 151
38198, 289990470, 734500288, 62
38285, 32763170, 462427104, 108
38364, 745108436, 479299052, 119
38366, 452346554, 26373766, 155
38415, 74369920, 551890307, 78
38485, 904596220, 130150420, 124
38571, 17402603, 32966564, 118
38630, 23847260, 20289812, 102
38714, 250763065, 219608682, 158
38799, 121973199, 93043068, 74
38889, 80201906, 466110470, 159
38937, 32763170, 256867686, 146
38971, 63562070, 148369241, 88
39015, 846070218, 26373766, 91
39104, 105115365, 625825082, 141
39161, 483647459, 32873342, 88
39227, 151149584, 159458537, 77
39292, 347886728, 32966564, 64
39351, 284673640, 32550659, 92
39432, 184051649, 510262118, 123
39463, 17402603, 169347428, 77
39526, 73831115, 479299052, 82
39576, 525994580, 59877760, 89
39619, 17402603, 32550659, 123
39628, 151149584, 206967228, 127
39681, 105115365, 397745396, 150
39728, 198727588, 277981125, 98
39753, 220736396, 625825082, 143
39841, 151149584, 551890307, 90
39913, 131255396, 215796887, 98
39979, 356942270, 1242377, 123
40015, 1554064, 341449520, 104
40098, 35785863, 15221222, 80
40173, 131255396, 310348180, 157
40261, 32763170, 2674644, 153
40326, 356942270, 231180716, 76
40328, 74369920, 41790064, 97
40334, 156784148, 144799098, 149
40350, 268560992, 540325882, 137
40434, 268560992, 397745396, 80
40476, 904596220, 310348180, 144
40491, 284673640, 213060743, 87
40528, 72484574, 26373766, 101
40540, 483647459, 76703088, 144
40620, 224133244, 266038454, 72
40717, 360317412, 479299052, 132
40805, 535379960, 19389386, 89
40905, 110288396, 171650538, 77
40950, 139788852, 269749325, 123
41034, 224133244, 246098548, 129
41085, 224133244, 16169308, 150
41159, 360317412, 20289812, 117
41165, 222428020, 277981125, 149
41238, 535379960, 466110470, 159
41253, 4941332, 32966564, 105
41272, 198727588, 397745396, 109
41341, 156784148, 122792690, 121
41431, 1554064, 540325882, 83
41435, 23847260, 28881236, 140
41487, 525994580, 77888016, 149
41496, 844633900, 32966564, 102
41551, 423280790, 277981125, 91
41627, 223799580, 80272620, 143
41668, 30324370, 63862155, 66
41732, 80201906, 148369241, 106
41769, 73831115, 26373766, 138
41816, 151149584, 466110470, 147
41893, 90933602, 260325930, 138
41957, 30324370, 30862964, 98
41983, 535379960, 206967228, 102
42042, 535379960, 93043068, 90
42137, 432443668, 266038454, 94
42197, 234282482, 625547639, 114
42251, 64238852, 562887947, 124
42291, 121973199, 85812220, 75
42332, 529093638, 82430487, 102
42387, 17402603, 15830594, 105
42449, 604313968, 562887947, 85
42481, 220736396, 534231608, 101
42549, 157147034, 692426260, 148
42582, 432443668, 85812220, 146
42614, 139788852, 341449520, 159
42706, 96912332, 129536300, 129
42802, 17402603, 634839456, 76
42885, 139788852, 862451858, 122
42925, 604313968, 734500288, 81
42969, 650237300, 15830594, 66
43013, 225597222, 127266575, 104
43014, 357319875, 534231608, 68
43073, 238351639, 142122385, 73
43127, 110288396, 534231608, 79
43150, 24106713, 389508356, 72
43168, 505013084, 63862155, 83
43191, 121973199, 634839456, 113
43274, 304435844, 310348180, 136
43309, 423280790, 25463370, 149
43372, 670184640, 30862964, 77
43456, 218114372, 404575550, 116
43510, 35785863, 169347428, 127
43544, 221572100, 266038454, 154
43563, 16979206, 95362415, 119
43606, 24106713, 102327604, 84
43657, 849584099, 95362415, 131
43707, 218114372, 148369241, 157
43735, 156784148, 333986321, 74
43749, 275189560, 3953502, 115
43786, 49722340, 3953502, 107
43849, 222428020, 246098548, 70
43896, 151149584, 465754766, 126
43917, 650237300, 269749325, 116
43979, 157147034, 562887947, 67
44000, 194525761, 571773764, 147
44081, 156153368, 206967228, 86
44170, 174963215, 169347428, 117
44188, 17402603, 734500288, 89
44264, 1554064, 146247338, 112
44344, 505013084, 625547639, 100
44388, 527346840, 63862155, 80
44395, 74369920, 148369241, 128
44473, 472168640, 32966564, 155
44532, 32763170, 820897850, 108
44605, 277953397, 82430487, 116
44670, 96912332, 324811784, 135
44706, 277953397, 252112732, 60
44711, 941581020, 678517610, 106
