account, age, zipcode, balance
415, 28, 835, 11500
424, 23, 662, 11800
432, 25, 208, 8500
437, 41, 710, 14000
445, 68, 744, 15100
446, 54, 895, 6600
454, 53, 977, 12200
464, 95, 578, 10300
467, 37, 257, 15000
472, 87, 242, 11800
475, 82, 920, 9300
477, 72, 333, 14400
486, 95, 733, 7900
491, 92, 233, 6500
501, 33, 961, 15600
506, 85, 252, 11100
507, 67, 622, 11300
508, 70, 163, 13000
517, 51, 354, 9500
523, 71, 184, 7400
527, 51, 234, 11000
529, 69, 135, 6800
538, 41, 755, 10300
544, 79, 189, 15800
549, 63, 820, 15900
551, 42, 809, 15800
556, 35, 934, 13000
563, 95, 525, 9900
568, 72, 922, 6100
574, 24, 839, 13600
575, 68, 723, 15300
585, 54, 485, 8300
590, 80, 486, 13700
599, 78, 796, 11500
601, 43, 228, 13100
610, 39, 918, 9500
618, 39, 763, 7600
624, 61, 608, 9700
628, 26, 341, 7900
630, 97, 368, 6300
636, 94, 372, 8300
640, 39, 572, 11700
642, 98, 888, 8600
647, 55, 626, 10900
656, 71, 964, 8600
666, 29, 273, 15800
669, 51, 937, 12000
678, 57, 367, 15300
688, 66, 546, 12400
695, 95, 453, 9100
704, 48, 914, 11000
709, 71, 172, 13400
719, 64, 617, 14800
720, 63, 700, 13100
727, 88, 784, 13000
731, 52, 672, 14600
737, 50, 924, 14400
740, 29, 419, 7000
747, 77, 690, 7200
750, 48, 318, 6500
759, 42, 830, 14100
768, 91, 452, 6900
770, 80, 208, 9300
776, 44, 608, 11000
780, 41, 206, 15600
784, 89, 115, 6100
789, 98, 449, 9900
794, 89, 955, 10700
803, 30, 227, 10600
805, 73, 989, 6800
813, 67, 614, 8200
815, 57, 636, 12000
823, 60, 172, 12400
825, 28, 319, 7700
831, 86, 269, 7600
839, 91, 371, 13900
848, 67, 348, 13500
855, 50, 939, 15900
858, 90, 759, 6100
865, 81, 142, 15700
874, 85, 486, 7100
882, 61, 741, 7400
890, 65, 816, 11400
899, 61, 158, 11400
900, 50, 945, 11500
904, 61, 762, 15500
910, 44, 145, 11700
916, 62, 716, 14400
923, 75, 128, 11400
925, 100, 423, 11500
932, 76, 800, 11000
938, 71, 836, 12300
943, 97, 391, 12200
944, 51, 950, 6700
948, 82, 294, 6300
953, 88, 212, 14500
963, 54, 258, 8800
964, 74, 243, 10100
973, 94, 583, 15600
978, 65, 625, 10300
984, 91, 136, 15700
991, 75, 227, 8800
992, 66, 608, 9800
994, 37, 284, 6600
1001, 95, 289, 15800
1006, 86, 903, 7500
1015, 47, 575, 9900
1023, 52, 477, 12600
1027, 53, 417, 14400
1037, 93, 417, 8200
1038, 38, 505, 8300
1040, 47, 651, 14900
1046, 29, 543, 7600
1048, 80, 113, 12200
1058, 40, 670, 7500
1066, 39, 681, 7500
1067, 25, 583, 9800
1069, 97, 677, 8400
1077, 85, 352, 6900
1086, 61, 328, 7800
1089, 72, 498, 15300
1092, 97, 644, 10100
1097, 32, 975, 8200
1105, 83, 615, 7100
1115, 30, 768, 12400
1125, 80, 357, 10600
1126, 72, 896, 12900
1131, 40, 369, 15000
1132, 73, 376, 15300
1142, 63, 432, 10900
1145, 31, 546, 10500
1151, 94, 100, 14500
1158, 76, 386, 11800
1166, 33, 314, 6900
1168, 70, 239, 9500
1175, 55, 753, 12900
1181, 55, 619, 10600
1182, 69, 349, 8500
1183, 30, 822, 8700
1193, 66, 749, 9800
1203, 75, 536, 6700
1206, 92, 333, 6500
1215, 23, 992, 15400
1221, 82, 264, 12200
1226, 58, 613, 8900
1231, 56, 727, 11000
1233, 67, 761, 6200
1243, 87, 644, 7700
1251, 36, 161, 14700
1260, 74, 432, 9300
1267, 100, 951, 8700
1269, 98, 214, 10900
1275, 43, 496, 14500
1282, 98, 702, 7200
1283, 89, 230, 15400
1289, 51, 931, 9900
1290, 63, 959, 6300
1296, 82, 461, 6200
1300, 35, 296, 6100
1304, 93, 883, 11600
1307, 49, 823, 13600
1314, 42, 342, 6200
1321, 37, 417, 8000
1330, 48, 820, 12400
1334, 66, 341, 10300
1339, 28, 870, 12000
1342, 95, 119, 14100
1343, 61, 783, 10000
1344, 68, 894, 8200
1351, 41, 443, 15300
1353, 97, 190, 14400
1361, 54, 825, 11500
1364, 71, 599, 11800
1372, 81, 673, 12200
1380, 61, 132, 7400
1388, 58, 791, 13600
1392, 45, 961, 9600
1401, 85, 237, 11600
1407, 36, 802, 10900
1412, 43, 589, 8000
1416, 101, 109, 14900
1422, 88, 385, 9600
1431, 23, 592, 13700
1440, 43, 381, 13000
1443, 50, 756, 7700
1446, 40, 789, 10400
1453, 38, 815, 9500
1463, 89, 320, 6900
1471, 37, 163, 9100
1476, 73, 718, 7900
1485, 100, 373, 6100
1488, 56, 330, 10200
1498, 94, 595, 8700
1502, 58, 125, 7200
1508, 64, 646, 11600
1514, 23, 258, 9900
1521, 62, 265, 13300
1524, 28, 452, 15100
1530, 76, 532, 10300
1536, 73, 179, 10900
1537, 38, 110, 10700
1542, 65, 642, 15300
1546, 57, 928, 6900
1551, 94, 879, 6900
1560, 56, 707, 8600
1567, 26, 895, 12700
1572, 88, 174, 11100
1576, 23, 766, 15100
1581, 52, 949, 8000
1589, 71, 433, 8200
1592, 41, 871, 8500
1599, 37, 687, 14500
1606, 59, 525, 11900
1607, 90, 359, 13200
1615, 63, 621, 8800
1621, 73, 633, 9900
1631, 95, 804, 6700
1640, 100, 524, 14000
1643, 73, 641, 14200
1648, 36, 222, 7100
1650, 64, 607, 6000
1655, 85, 584, 10100
1658, 73, 675, 6300
1664, 39, 846, 7000
1674, 79, 324, 15900
1682, 62, 873, 14700
1688, 64, 412, 14800
1691, 51, 752, 10000
1698, 78, 790, 12400
1702, 66, 314, 7100
1709, 95, 822, 11900
1715, 74, 379, 14700
1721, 29, 167, 13400
1723, 79, 403, 6200
1728, 38, 946, 6800
1732, 27, 181, 12000
1735, 29, 756, 12000
1741, 89, 453, 15800
1747, 72, 132, 6900
1750, 57, 199, 12700
1756, 32, 842, 6000
1760, 79, 238, 8600
1764, 52, 885, 9000
1774, 67, 577, 13000
1777, 22, 407, 7900
1778, 50, 873, 8100
1780, 28, 751, 7600
1783, 92, 241, 14500
1789, 80, 742, 6600
1799, 68, 265, 12600
1800, 81, 155, 12500
1805, 67, 808, 10200
1815, 48, 593, 12200
1821, 22, 415, 13600
1823, 52, 749, 10100
1831, 59, 271, 7800
1838, 86, 273, 13600
1844, 40, 406, 9900
1845, 53, 695, 7800
1847, 52, 307, 15000
1850, 35, 912, 9600
1857, 76, 813, 12400
1860, 55, 905, 15600
1865, 79, 656, 7400
1873, 89, 593, 7700
1877, 66, 980, 9300
1886, 57, 161, 7200
1893, 61, 172, 12800
1896, 56, 110, 10600
1903, 76, 236, 15700
1911, 29, 251, 8000
1915, 79, 160, 9200
1918, 65, 905, 12200
1922, 43, 539, 7100
1929, 84, 925, 12800
1935, 23, 433, 12800
1941, 22, 385, 14400
1947, 31, 321, 15000
1951, 62, 899, 7000
1957, 84, 647, 6100
1959, 87, 464, 12600
1968, 74, 367, 6900
1977, 62, 707, 11800
1987, 56, 820, 8700
1989, 69, 548, 12900
1995, 92, 199, 12800
2005, 83, 677, 14500
2014, 69, 945, 8800
2021, 50, 708, 7000
2027, 87, 348, 6800
2037, 95, 511, 7300
2044, 42, 731, 14400
2045, 78, 895, 10200
2051, 43, 137, 15500
2052, 83, 329, 8200
2057, 90, 650, 11800
2067, 42, 220, 15700
2070, 58, 562, 15200
2074, 80, 453, 8500
2075, 36, 657, 15200
2077, 56, 833, 6200
2079, 101, 969, 7000
2081, 39, 815, 14800
2084, 91, 823, 7000
2085, 23, 868, 14800
2089, 28, 794, 14400
2096, 24, 169, 13100
2105, 47, 425, 6700
2109, 43, 356, 13400
2110, 65, 122, 8500
2116, 85, 243, 13600
2123, 33, 222, 10500
2129, 98, 604, 13100
2139, 36, 286, 8100
2140, 80, 943, 15100
2147, 82, 429, 8400
2154, 31, 571, 9700
2157, 87, 660, 15300
2162, 55, 538, 6100
2167, 35, 872, 15800
2175, 50, 624, 14500
2182, 26, 687, 6600
2187, 30, 472, 13600
2197, 85, 560, 14400
2202, 93, 102, 15600
2204, 31, 810, 13800
2207, 69, 606, 6400
2217, 57, 534, 10200
2223, 32, 744, 15900
2226, 23, 774, 11600
2228, 44, 470, 10700
2233, 65, 374, 12200
2239, 92, 490, 10600
2246, 98, 470, 10300
2248, 86, 268, 7300
2251, 60, 558, 8900
2258, 51, 628, 6000
2263, 50, 457, 11900
2265, 82, 334, 10300
2268, 76, 195, 10700
2270, 53, 585, 10000
2280, 87, 631, 9300
2285, 82, 665, 11100
2293, 67, 406, 10600
2298, 35, 688, 13300
2303, 83, 746, 7000
2310, 22, 577, 6100
2316, 33, 175, 12300
2320, 94, 560, 14600
2325, 71, 517, 12300
2327, 33, 247, 8700
2334, 70, 960, 15000
2338, 40, 653, 8100
2346, 83, 347, 13800
2353, 66, 493, 10100
2358, 69, 170, 7300
2361, 97, 435, 7900
2364, 57, 489, 8200
2373, 28, 384, 7200
2375, 78, 110, 12400
2380, 27, 465, 13300
2386, 25, 702, 6600
2391, 78, 292, 10600
2398, 50, 764, 6100
2401, 86, 243, 12400
2405, 85, 733, 7000
2411, 57, 695, 9100
2418, 66, 807, 10900
2425, 67, 817, 10800
2430, 29, 418, 7000
2435, 80, 233, 11300
2445, 79, 446, 7200
2451, 67, 802, 6000
2457, 83, 406, 8600
2462, 51, 279, 12700
2467, 26, 102, 8800
2470, 40, 286, 8400
2480, 40, 999, 8000
2487, 98, 424, 11700
2489, 68, 762, 6200
2492, 50, 246, 12800
2502, 92, 864, 14600
2509, 63, 418, 8900
2518, 63, 113, 15400
2527, 99, 527, 9400
2534, 33, 748, 9000
2540, 27, 288, 7100
2544, 42, 797, 15800
2554, 91, 153, 12300
2560, 55, 592, 6700
2569, 87, 479, 14100
2574, 55, 287, 7500
2583, 91, 179, 6400
2591, 48, 703, 7200
2594, 36, 899, 11800
2600, 88, 200, 6500
2607, 68, 725, 9800
2612, 92, 476, 7700
2618, 82, 374, 7000
2625, 29, 840, 9000
2630, 56, 432, 14200
2632, 93, 499, 14300
2636, 100, 312, 15900
2640, 38, 817, 12700
2641, 87, 905, 13300
2650, 68, 702, 10700
2656, 89, 599, 8900
2665, 70, 752, 8000
2670, 35, 357, 13500
2672, 49, 336, 8700
2675, 51, 563, 8500
2684, 29, 930, 9500
2686, 44, 956, 15900
2694, 70, 952, 6600
2697, 35, 966, 6900
2703, 60, 303, 10000
2705, 83, 673, 10400
2715, 99, 815, 6700
2717, 41, 672, 14500
2719, 84, 282, 6100
2728, 25, 256, 10400
2729, 26, 944, 10200
2735, 24, 603, 7100
2738, 54, 338, 11500
2747, 48, 682, 7300
2753, 44, 234, 11500
2760, 47, 407, 11100
2766, 35, 652, 15800
2770, 24, 932, 15000
2774, 57, 425, 10200
2775, 96, 818, 11000
2783, 77, 831, 12400
2788, 50, 103, 11700
2792, 98, 690, 14500
2794, 76, 120, 7800
2803, 83, 950, 12600
2804, 64, 624, 10200
2812, 26, 974, 9800
2820, 84, 271, 6300
2825, 87, 195, 14000
2834, 82, 468, 10400
2838, 96, 547, 13500
2841, 73, 544, 10300
2850, 43, 851, 8000
2857, 26, 992, 12700
2862, 53, 441, 9100
2872, 75, 703, 13000
2882, 94, 270, 14700
2889, 71, 825, 6300
2898, 27, 902, 14500
2904, 76, 825, 9300
2908, 35, 963, 7300
2918, 92, 108, 14300
2925, 66, 101, 6100
2926, 94, 836, 9800
2936, 58, 965, 13600
2943, 26, 274, 14200
2945, 61, 181, 7200
2952, 80, 696, 15300
2954, 99, 494, 6800
2963, 65, 228, 6200
2970, 90, 566, 12300
2974, 35, 143, 11500
2977, 81, 418, 13900
2986, 50, 627, 8000
2995, 45, 446, 11900
3003, 26, 638, 10600
3007, 100, 648, 6600
3013, 62, 224, 12100
3014, 100, 680, 7000
3017, 100, 645, 11800
3022, 45, 935, 12900
3032, 23, 681, 11000
3042, 83, 187, 6700
3043, 36, 977, 6900
3049, 61, 697, 7800
3054, 77, 249, 14800
3055, 73, 383, 10100
3065, 89, 444, 7100
3068, 86, 554, 8600
3069, 97, 346, 8700
3070, 40, 998, 6800
3080, 69, 827, 14900
3088, 55, 313, 12100
3093, 37, 505, 12200
3103, 64, 751, 8900
3107, 56, 194, 8900
3113, 34, 377, 6500
3123, 89, 651, 15600
3126, 83, 369, 14900
3128, 37, 947, 11200
3134, 73, 796, 8700
3144, 30, 145, 8800
3148, 81, 725, 8200
3151, 59, 230, 8500
3155, 91, 675, 12700
3162, 86, 837, 15300
3167, 60, 122, 11100
3171, 28, 512, 7500
3180, 91, 450, 13900
3190, 81, 502, 14100
3195, 36, 707, 9900
3204, 57, 899, 12300
3205, 88, 280, 14000
3208, 80, 562, 10500
3217, 59, 512, 9300
3224, 99, 348, 12000
3229, 53, 476, 11800
3230, 69, 258, 10600
3232, 98, 970, 13600
3235, 75, 271, 6200
3245, 50, 959, 14700
3253, 32, 768, 9600
3254, 41, 927, 8000
3257, 66, 594, 8300
3261, 64, 304, 6700
3263, 98, 279, 9400
3272, 98, 919, 13000
3275, 88, 925, 11400
3284, 32, 546, 6400
3286, 61, 809, 6800
3293, 61, 419, 6000
3301, 79, 706, 15500
3302, 35, 667, 14300
3312, 33, 580, 11000
3321, 92, 520, 12100
3324, 72, 625, 8800
3330, 26, 504, 14800
3337, 63, 627, 8600
3340, 96, 608, 12800
3341, 68, 724, 8900
3344, 54, 898, 10500
3351, 73, 288, 11400
3353, 89, 511, 12800
3363, 52, 583, 14400
3364, 72, 365, 9900
3368, 95, 541, 7300
3370, 25, 610, 15600
3380, 40, 700, 12500
3384, 98, 523, 12200
3393, 66, 917, 8900
3403, 48, 922, 10800
3404, 98, 263, 6900
3409, 99, 757, 12000
3413, 68, 718, 7500
3416, 80, 309, 8900
3425, 84, 738, 6200
3433, 30, 208, 7000
3441, 69, 594, 11100
3443, 25, 223, 9300
3445, 93, 941, 10800
3453, 82, 377, 12400
3454, 22, 848, 9600
3456, 45, 521, 11100
3457, 30, 422, 12000
3459, 66, 812, 9600
3468, 88, 363, 8200
3472, 77, 676, 15400
3473, 42, 509, 6000
3475, 46, 815, 13000
3480, 93, 630, 9700
3487, 41, 826, 14900
3496, 81, 820, 14800
3506, 71, 895, 12500
3511, 70, 380, 15500
3516, 51, 447, 13500
3522, 99, 143, 11800
3525, 30, 300, 6700
3535, 82, 880, 6600
3540, 27, 305, 10000
3543, 66, 148, 15000
3553, 36, 848, 8800
3561, 100, 157, 11300
3562, 51, 963, 9300
3565, 79, 868, 9800
3574, 74, 856, 6700
3581, 28, 298, 7400
3583, 27, 768, 10700
3588, 91, 806, 15300
3598, 65, 565, 12200
3604, 92, 814, 12600
3612, 22, 288, 8800
3614, 22, 690, 7100
3623, 26, 408, 7300
3625, 84, 132, 15700
3633, 66, 296, 11500
3636, 51, 707, 7400
3637, 22, 501, 13800
3646, 53, 291, 15400
3653, 50, 282, 11900
3662, 97, 330, 6900
3664, 39, 878, 13300
3671, 49, 211, 7300
3679, 87, 398, 11600
3680, 98, 881, 15700
3684, 28, 612, 15700
3694, 55, 876, 8600
3700, 50, 505, 6300
3707, 39, 193, 14500
3712, 88, 256, 13700
3717, 59, 781, 6700
3723, 99, 116, 10100
3729, 33, 942, 13300
3736, 74, 354, 13800
3737, 91, 573, 13000
3740, 91, 549, 6700
3741, 32, 733, 7900
3749, 101, 160, 11400
3752, 42, 303, 14600
3757, 28, 860, 7500
3762, 23, 348, 12600
3770, 25, 279, 8200
3772, 88, 835, 15300
3777, 71, 570, 12400
3779, 101, 252, 13800
3782, 39, 280, 10300
3783, 39, 889, 10400
3792, 60, 469, 14900
3796, 76, 945, 11700
3797, 95, 276, 12900
3803, 55, 996, 7900
3809, 29, 960, 6100
3819, 93, 169, 11500
3824, 84, 867, 8200
3831, 89, 532, 12900
3835, 58, 414, 7100
3838, 73, 824, 14600
3847, 39, 959, 6200
3853, 30, 406, 9000
3855, 37, 508, 12000
3859, 96, 647, 6200
3865, 87, 405, 6700
3871, 72, 670, 13000
3874, 95, 237, 13500
3881, 37, 992, 7200
3888, 54, 481, 10200
3892, 23, 999, 9200
3896, 40, 200, 7400
3900, 55, 840, 15000
3902, 101, 109, 8700
3906, 45, 465, 7500
3910, 98, 573, 7100
3918, 88, 343, 11600
3925, 70, 626, 11200
3929, 90, 389, 11300
3931, 77, 157, 14500
3935, 25, 443, 11100
3939, 72, 165, 14100
3942, 79, 519, 15500
3949, 91, 126, 11900
3957, 42, 480, 15300
3964, 46, 307, 9700
3971, 29, 574, 7400
3978, 44, 900, 9300
3987, 46, 472, 10200
3997, 55, 952, 10300
4002, 38, 590, 11900
4005, 82, 864, 6000
4015, 84, 359, 15200
4020, 38, 306, 13200
4029, 26, 500, 8600
4030, 30, 811, 11700
4037, 78, 687, 13500
4038, 75, 918, 8600
4047, 91, 281, 10600
4052, 32, 287, 14600
4054, 77, 216, 13600
4059, 55, 869, 13800
4063, 56, 430, 15100
4067, 26, 108, 9000
4073, 34, 368, 7700
4080, 75, 875, 8000
4088, 85, 312, 11300
4091, 28, 631, 7200
4095, 62, 339, 12200
4097, 24, 675, 13900
4103, 48, 640, 15800
4110, 24, 674, 9600
4118, 33, 443, 9300
4126, 47, 236, 8100
4130, 76, 718, 12700
4139, 95, 524, 13800
4142, 78, 128, 8200
4151, 81, 235, 13400
4159, 25, 557, 12500
4161, 33, 456, 12100
4165, 36, 420, 13000
4166, 47, 775, 12500
4167, 56, 117, 9300
4172, 80, 835, 15800
4175, 69, 835, 14300
4183, 90, 259, 6300
4191, 27, 891, 9200
4193, 60, 136, 6400
4202, 82, 759, 13300
4206, 84, 537, 8700
4215, 98, 776, 7900
4218, 23, 990, 10900
4227, 91, 493, 13000
4228, 76, 422, 10700
4236, 47, 397, 12300
4245, 81, 793, 15900
4248, 99, 132, 9800
4250, 101, 830, 8700
4251, 97, 311, 11200
4255, 28, 654, 8600
4260, 25, 416, 8200
4265, 31, 800, 15400
4269, 27, 419, 10400
4276, 57, 839, 15100
4280, 63, 332, 8400
4283, 90, 663, 8200
4285, 94, 319, 7300
4288, 72, 588, 8300
4289, 70, 869, 7200
4293, 41, 765, 10000
4297, 89, 310, 8200
4304, 90, 518, 9100
4314, 79, 461, 13500
4317, 92, 506, 7200
4322, 48, 646, 13700
4326, 98, 150, 14000
4334, 74, 533, 15500
4336, 52, 457, 11100
4341, 33, 208, 15900
4344, 95, 106, 10400
4352, 26, 577, 12500
4361, 82, 333, 12800
4362, 95, 621, 6900
4371, 50, 902, 7000
4379, 62, 102, 8400
4389, 39, 580, 10200
4397, 90, 266, 12700
4406, 61, 279, 8900
4407, 24, 214, 7900
4414, 68, 514, 9900
4423, 83, 524, 15600
4427, 81, 466, 15700
4429, 89, 122, 13100
4437, 43, 806, 11900
4443, 60, 156, 7200
4453, 62, 845, 8700
4459, 50, 558, 15200
4466, 43, 187, 10400
4476, 101, 116, 14300
4486, 22, 468, 9600
4488, 83, 451, 15900
4491, 86, 635, 15400
4492, 47, 995, 13100
4502, 57, 908, 7700
4512, 31, 143, 11700
4520, 46, 319, 7200
4529, 44, 803, 7000
4531, 89, 231, 12000
4533, 85, 267, 15600
4540, 82, 171, 14100
4545, 28, 881, 10700
4548, 86, 544, 8000
4556, 55, 955, 7700
4562, 69, 478, 7000
4565, 96, 978, 9200
4573, 50, 542, 13600
4574, 22, 393, 13600
4578, 71, 615, 8100
4581, 74, 300, 11700
4585, 30, 722, 9200
4594, 66, 325, 12200
4595, 57, 631, 14300
4601, 26, 150, 12900
4611, 58, 955, 12900
4616, 94, 437, 10000
4623, 59, 865, 9300
4628, 33, 482, 11200
4635, 40, 844, 14800
4645, 41, 301, 6400
4647, 64, 412, 10700
4651, 33, 374, 9000
4655, 57, 725, 8700
4663, 37, 754, 14300
4673, 25, 386, 15800
4678, 58, 709, 15800
4679, 60, 184, 15700
4685, 68, 447, 11200
4694, 85, 384, 8500
4697, 77, 321, 10700
4705, 69, 368, 10500
4706, 52, 650, 14700
4707, 22, 843, 10700
4715, 92, 476, 15100
4723, 51, 704, 7000
4730, 57, 543, 9400
4731, 45, 611, 14100
4741, 39, 313, 6700
4744, 40, 636, 8700
4752, 83, 912, 12000
4761, 59, 167, 7400
4769, 47, 762, 7600
4777, 84, 842, 14400
4782, 34, 749, 6100
4790, 66, 289, 8100
4800, 54, 353, 11900
4802, 57, 145, 7800
4809, 88, 376, 9500
4813, 81, 617, 6700
4819, 75, 761, 14100
4823, 39, 496, 11000
4824, 86, 377, 12600
4834, 75, 447, 15000
4835, 82, 825, 6700
4842, 48, 612, 9800
4849, 29, 427, 12800
4859, 48, 723, 7100
4861, 25, 984, 14500
4867, 37, 664, 14100
4876, 29, 919, 8800
4886, 80, 343, 10300
4887, 67, 365, 7000
4893, 22, 183, 7000
4901, 89, 699, 6200
4903, 30, 844, 10600
4909, 97, 523, 11300
4918, 53, 777, 14900
4925, 80, 851, 10800
4931, 90, 906, 6600
4939, 50, 689, 8000
4945, 50, 639, 6300
4946, 36, 841, 13700
4954, 69, 839, 13900
4961, 41, 650, 8800
4962, 63, 831, 12100
4966, 54, 297, 6600
4968, 96, 192, 7100
4973, 22, 129, 14200
4980, 93, 724, 14800
4986, 87, 553, 11500
4987, 44, 234, 13900
4994, 43, 725, 7900
5004, 92, 854, 11800
5012, 88, 130, 6900
5019, 43, 462, 9500
5026, 56, 833, 8800
5031, 77, 319, 7400
5034, 25, 816, 14500
5037, 76, 384, 8500
5043, 62, 652, 14600
5048, 67, 374, 13900
5054, 60, 740, 11300
5058, 49, 734, 12200
5066, 78, 665, 14100
5073, 44, 398, 12900
5076, 34, 124, 13800
5082, 28, 345, 9800
5089, 26, 551, 10800
5093, 28, 751, 12900
5101, 92, 529, 8800
5107, 60, 634, 7100
5117, 51, 569, 8200
5122, 66, 539, 10800
5132, 27, 627, 12400
5133, 36, 473, 10200
5140, 72, 963, 14100
5143, 47, 309, 6700
5147, 32, 319, 10300
5151, 68, 880, 10700
5160, 92, 109, 15000
5164, 37, 349, 14700
5165, 27, 515, 6300
5169, 92, 788, 13200
5173, 31, 270, 7800
5178, 85, 308, 14600
5179, 46, 744, 12900
5182, 47, 262, 10100
5189, 51, 662, 7400
5195, 63, 735, 9200
5199, 42, 734, 10000
5201, 45, 443, 9600
5205, 40, 141, 7900
5211, 37, 568, 9300
5212, 80, 890, 12300
5216, 87, 463, 9800
5217, 63, 750, 10600
5226, 87, 471, 8800
5233, 97, 642, 10700
5240, 62, 788, 10700
5245, 41, 661, 15500
5253, 55, 981, 14900
5255, 46, 391, 10400
5257, 99, 867, 14900
5261, 40, 587, 15700
5265, 54, 160, 6600
5270, 71, 349, 14700
5273, 40, 508, 15700
5280, 28, 328, 8300
5282, 68, 900, 15800
5287, 46, 894, 11000
5297, 76, 726, 11500
5301, 87, 559, 12800
5302, 35, 274, 8800
5310, 36, 710, 7300
5313, 81, 120, 7300
5314, 73, 560, 12300
5318, 99, 279, 7100
5322, 26, 499, 14100
5324, 89, 387, 12800
5329, 67, 208, 11000
5339, 54, 949, 12600
5343, 97, 997, 9200
5348, 67, 538, 12800
5352, 38, 984, 9400
5359, 61, 703, 14900
5362, 25, 386, 11800
5366, 34, 600, 12700
5370, 52, 720, 15100
5380, 40, 921, 6100
5383, 101, 534, 14100
5390, 86, 176, 13000
5398, 45, 747, 10800
5403, 56, 557, 12300
5412, 52, 683, 12100
5422, 95, 344, 9700
5429, 83, 269, 12500
5435, 47, 390, 11300
5443, 88, 989, 7600
5453, 32, 748, 9700
5460, 53, 647, 13400
5464, 30, 260, 7000
5465, 66, 670, 8500
5468, 25, 268, 8900
5478, 54, 474, 9400
5485, 54, 488, 7700
5491, 50, 850, 8000
5494, 43, 200, 12400
5501, 87, 959, 9600
5508, 22, 591, 13700
5511, 27, 375, 10700
5521, 87, 478, 6800
5531, 56, 635, 14600
5535, 82, 783, 12100
5536, 76, 785, 15700
5537, 31, 474, 14100
5546, 42, 743, 7700
5554, 25, 400, 11300
5559, 71, 738, 13500
5566, 98, 255, 6900
5573, 46, 472, 12600
5583, 61, 671, 15500
5590, 93, 778, 10400
5600, 34, 316, 15700
5610, 38, 543, 15000
5617, 30, 202, 12600
5618, 47, 787, 14300
5628, 97, 507, 13700
5631, 50, 617, 10200
5639, 30, 316, 9200
5648, 62, 661, 7700
5650, 30, 833, 8300
5656, 67, 547, 7800
5665, 29, 708, 11500
5666, 74, 994, 13400
5671, 92, 743, 8700
5672, 91, 486, 13300
5681, 45, 815, 12700
5686, 37, 319, 15100
5695, 58, 301, 7600
5698, 26, 831, 11800
5701, 79, 332, 12100
5704, 64, 452, 9400
5711, 91, 337, 14900
5717, 82, 243, 13500
5723, 51, 226, 15400
5730, 28, 546, 9500
5733, 47, 260, 6300
5738, 50, 951, 14600
5743, 91, 749, 13100
5748, 26, 963, 7200
5754, 23, 662, 11600
5764, 61, 268, 15000
5769, 39, 979, 11300
5773, 43, 923, 6800
5780, 100, 114, 8100
5789, 84, 475, 13300
5796, 25, 271, 10200
5801, 47, 416, 7100
5809, 23, 791, 13000
5818, 23, 625, 10700
5826, 97, 132, 8100
5836, 72, 347, 11900
5839, 65, 403, 7300
5840, 55, 127, 13500
5843, 97, 638, 13300
5850, 87, 148, 8700
5858, 67, 727, 13900
5861, 69, 859, 9700
5868, 26, 343, 14600
5873, 45, 629, 12400
5874, 62, 963, 8800
5883, 35, 808, 7300
5892, 60, 759, 6500
5895, 27, 646, 13800
5902, 52, 873, 6200
5911, 65, 360, 6200
5918, 89, 903, 13500
5922, 50, 892, 11000
5931, 52, 598, 15400
5939, 80, 236, 8700
5945, 97, 840, 14500
5951, 66, 241, 13400
