account, age, zipcode, balance
8974, 1007587444, 43809993, 63
8981, 101958290, 532968080, 109
9051, 22827030, 505428856, 80
9140, 4330552, 52536269, 69
9231, 459628677, 100312820, 78
9239, 2655335, 691535684, 141
9295, 22680468, 141835028, 86
9358, 627743720, 532968080, 105
9420, 316325576, 107527940, 69
9485, 87180602, 251683121, 76
9569, 102447063, 357378605, 149
9658, 102447063, 105124430, 114
9735, 134223185, 850218662, 113
9825, 3084662, 494565711, 157
9891, 254335348, 107527940, 64
9973, 254430200, 14270787, 88
9974, 33763274, 303327686, 151
10068, 587635425, 327892988, 99
10119, 810159263, 206895140, 138
10146, 154449728, 222215060, 109
10189, 184967570, 81634744, 75
10217, 921671, 144368720, 125
10298, 276185259, 122258084, 147
10396, 100528568, 618704573, 145
10439, 48659800, 81105212, 67
10506, 724915668, 14270787, 90
10533, 101958290, 79070390, 64
10557, 259458548, 241131988, 118
10601, 207067832, 305218980, 124
10652, 169943092, 881890340, 116
10728, 24728596, 14270787, 99
10737, 316325576, 268018309, 120
10778, 359097780, 5528680, 150
10878, 15552920, 724812414, 117
10882, 87180602, 155905970, 79
10961, 24169838, 250946090, 125
11024, 41442020, 12668552, 159
11089, 31614266, 308093764, 60
11114, 48240508, 127223732, 159
11172, 359097780, 92606798, 73
11253, 183613119, 28185595, 132
11351, 316325576, 39698696, 67
11390, 120806944, 606211155, 71
11469, 70303292, 308093764, 69
11491, 322443596, 133903196, 150
11558, 108331700, 139317460, 103
11593, 252889904, 127223732, 101
11661, 10013020, 157577531, 83
11709, 33459026, 155905970, 85
11784, 459628677, 308093764, 113
11802, 165334760, 79070390, 100
11892, 15552920, 28185595, 108
11896, 128870102, 850218662, 67
11994, 2655335, 139317460, 146
12071, 62802958, 30031571, 99
12156, 48659800, 505428856, 87
12250, 440234826, 127223732, 112
12283, 56708910, 504937145, 151
12349, 154449728, 826222740, 157
12376, 34004392, 179124420, 84
12437, 81717222, 11682561, 119
12517, 184967570, 819405812, 141
12538, 3084662, 30031571, 102
12634, 459628677, 280553620, 138
12734, 143109059, 642768608, 127
12752, 33763274, 222215060, 125
12788, 26240960, 93465424, 144
12877, 14854772, 280553620, 130
12949, 26240960, 152143184, 118
13036, 285473975, 127223732, 96
13074, 587635425, 320173345, 157
13115, 26240960, 11682561, 109
13163, 309243259, 47225926, 140
13227, 231444270, 39698696, 134
13305, 459628677, 360635659, 127
13395, 459628677, 39698696, 62
13450, 143109059, 881890340, 75
13492, 56708910, 303327686, 134
13588, 200991360, 505428856, 86
13596, 22827030, 222215060, 63
13684, 102447063, 21989244, 100
13698, 48659800, 532968080, 100
13776, 440234826, 81105212, 143
13837, 259458548, 819405812, 83
13858, 129272020, 136113580, 112
13870, 6827519, 47225926, 104
13965, 276185259, 193098736, 143
14034, 1007587444, 157577531, 111
14064, 102447063, 280973240, 127
14127, 31539736, 57631997, 93
14213, 570196388, 133903196, 100
14223, 267288844, 357378605, 151
14310, 165334760, 46686950, 147
14365, 14854772, 58138607, 139
14400, 22680468, 47225926, 121
14408, 650741844, 759804710, 120
14428, 77098808, 57631997, 76
14453, 75104588, 303327686, 74
14473, 539556716, 691535684, 141
14506, 70303292, 191210644, 108
14565, 10013020, 250946090, 69
14635, 624997845, 134421052, 120
14719, 6827519, 81634744, 148
14780, 650741844, 21989244, 75
14784, 153789040, 920185970, 141
14843, 33459026, 30031571, 87
14901, 724915668, 759804710, 148
14976, 56708910, 250946090, 83
15026, 207067832, 132131320, 142
15035, 15552920, 206895140, 158
15038, 184967570, 185914844, 156
15118, 78823804, 548546798, 152
15142, 48240508, 144368720, 80
15147, 293248859, 691535684, 64
15165, 275317440, 46686950, 135
15255, 166574090, 494565711, 128
15291, 254430200, 206895140, 125
15363, 34404080, 174190196, 108
15453, 101958290, 250946090, 113
15482, 78823804, 250946090, 75
15505, 4330552, 504937145, 94
15528, 440234826, 185914844, 124
15571, 150423257, 222215060, 123
15626, 624997845, 589494904, 142
15652, 41442020, 504941321, 88
15659, 24169838, 305218980, 81
15701, 101958290, 618704573, 158
15794, 1007587444, 57631997, 155
15835, 64417375, 127223732, 83
15920, 660684008, 81105212, 72
15933, 359097780, 206895140, 136
15959, 213493610, 50595248, 83
16053, 77098808, 881890340, 65
16131, 316325576, 531852815, 78
16183, 355103644, 93465424, 96
16217, 77098808, 700642495, 94
16303, 572234879, 459671520, 119
16350, 34404080, 179124420, 132
16354, 220457684, 303327686, 65
16362, 41442020, 30031571, 125
16407, 41696878, 759804710, 129
16408, 102447063, 105124430, 147
16454, 355103644, 14270787, 75
16519, 70410855, 642768608, 74
16617, 56708910, 152143184, 141
16698, 53704077, 642768608, 148
16726, 108331700, 587743580, 140
16749, 153789040, 58138607, 97
16801, 275317440, 81634744, 156
16838, 293248859, 246236910, 96
16924, 31614266, 12668552, 107
17007, 627743720, 532968080, 136
17020, 587635425, 63337084, 95
17028, 331311078, 134421052, 152
17053, 24169838, 482909072, 127
17094, 322443596, 280973240, 115
17148, 287906705, 14270787, 126
17212, 276185259, 58092100, 113
17306, 539556716, 5528680, 144
17404, 150423257, 305218980, 104
17439, 519126546, 826222740, 95
17533, 75104588, 308093764, 128
17536, 15552920, 46686950, 127
17548, 1007587444, 28185595, 79
17598, 359097780, 185914844, 86
17641, 150423257, 819405812, 141
17737, 1007587444, 250946090, 137
17809, 54144201, 43809993, 121
17877, 254335348, 852151136, 122
17937, 100528568, 222215060, 79
18007, 70410855, 114940220, 80
18081, 331311078, 459671520, 144
18095, 322443596, 132131320, 122
18178, 41696878, 920185970, 113
18193, 31614266, 9292940, 112
18205, 34004392, 193098736, 89
18285, 200991360, 237899664, 131
18292, 143109059, 642768608, 94
18355, 604412308, 280973240, 94
18365, 2320308, 54125884, 152
18442, 309243259, 105124430, 88
18516, 56708910, 144368720, 78
18519, 134223185, 58138607, 127
18528, 254430200, 43809993, 154
18532, 285473975, 268018309, 80
18613, 34004392, 241131988, 85
18701, 570196388, 185914844, 112
18717, 143109059, 193098736, 129
18756, 75104588, 548546798, 77
18782, 75104588, 289320790, 105
18865, 166574090, 12668552, 79
18870, 207067832, 92606798, 89
18944, 31614266, 92606798, 127
19028, 24169838, 606211155, 116
19042, 1007587444, 28185595, 83
19085, 220457684, 57631997, 156
19153, 169943092, 289320790, 116
19246, 293248859, 482909072, 85
19287, 316325576, 157577531, 67
19310, 316325576, 268018309, 118
19366, 572234879, 320173345, 101
19429, 22680468, 81105212, 66
19507, 1007587444, 81634744, 92
19560, 62802958, 938562916, 133
19587, 54144201, 81105212, 103
19636, 70303292, 58138607, 61
19732, 316325576, 83428498, 129
19831, 41696878, 627543188, 85
19875, 519126546, 185914844, 102
19952, 737882812, 759804710, 109
19998, 62802958, 121489211, 93
20059, 275317440, 532968080, 115
20106, 22680468, 43809993, 104
20119, 627743720, 589494904, 60
20183, 810159263, 58092100, 135
20272, 48659800, 92606798, 85
20276, 120806944, 30031571, 98
20352, 169943092, 819405812, 131
20440, 102447063, 174190196, 142
20467, 70303292, 642768608, 140
20524, 1007587444, 289320790, 125
20612, 388306453, 386450045, 67
20710, 572234879, 303327686, 62
20771, 810159263, 627543188, 136
20869, 53704077, 289320790, 97
20888, 70410855, 850218662, 109
20923, 48334844, 504941321, 69
21018, 805163230, 268018309, 70
21036, 34004392, 136113580, 72
21064, 120806944, 63337084, 150
21140, 134223185, 548546798, 154
21175, 165334760, 179124420, 108
21227, 231444270, 179124420, 138
21277, 309243259, 289320790, 71
21327, 22680468, 132131320, 100
21421, 744155664, 305218980, 82
21479, 440234826, 141835028, 154
21511, 624997845, 100312820, 65
21526, 53704077, 532968080, 95
21569, 184967570, 9292940, 122
21598, 220457684, 206895140, 134
21691, 22680468, 134421052, 101
21758, 316325576, 14270787, 72
21852, 921671, 920185970, 144
21889, 355103644, 531852815, 86
21941, 267288844, 280553620, 119
21968, 81717222, 494565711, 101
22038, 77098808, 121489211, 122
22123, 15552920, 12668552, 134
22179, 539556716, 759804710, 130
22260, 62802958, 11682561, 153
22316, 24169838, 327892988, 108
22328, 254430200, 81634744, 118
22412, 31539736, 47225926, 142
22505, 285473975, 587743580, 127
22551, 150423257, 121489211, 135
22562, 921671, 297363729, 87
22625, 70410855, 121489211, 83
22645, 124978726, 241131988, 83
22697, 125582838, 50595248, 145
22738, 10013020, 14270787, 68
22782, 64417375, 850218662, 112
22837, 169943092, 938562916, 98
22857, 34004392, 47225926, 147
22890, 10013020, 155905970, 116
22944, 129272020, 251683121, 100
22988, 3084662, 178983188, 138
22995, 477792126, 141835028, 148
23009, 477792126, 193098736, 125
23074, 2320308, 63337084, 134
23133, 169943092, 14270787, 143
23190, 539556716, 152143184, 124
23196, 129272020, 50595248, 112
23277, 539556716, 28185595, 109
23358, 48240508, 386450045, 97
23445, 34004392, 618704573, 98
23530, 213493610, 308093764, 117
23551, 78823804, 39817314, 128
23630, 810159263, 700642495, 123
23661, 650741844, 52536269, 87
23711, 231444270, 237899664, 102
23795, 254335348, 141835028, 158
23850, 6827519, 81634744, 142
23900, 15552920, 289320790, 88
23944, 359097780, 121489211, 72
23953, 331311078, 50595248, 133
24010, 62802958, 850218662, 73
24018, 129272020, 246236910, 112
24040, 4330552, 83428498, 115
24120, 41696878, 289320790, 147
24178, 267288844, 144368720, 127
24272, 77098808, 80174987, 141
24313, 359097780, 531852815, 121
24386, 134223185, 127223732, 79
24453, 587635425, 482909072, 132
24515, 213493610, 155905970, 94
24519, 459628677, 83428498, 119
24590, 1007587444, 504941321, 95
24636, 24728596, 386450045, 137
24677, 166574090, 121489211, 92
24775, 477792126, 47225926, 133
24849, 570196388, 136113580, 76
24932, 331311078, 531852815, 71
25019, 443522135, 360635659, 147
25068, 254335348, 58138607, 118
25111, 22680468, 155905970, 111
25186, 293248859, 155905970, 67
25276, 77098808, 674728670, 132
25306, 737882812, 100312820, 81
25356, 252889904, 819405812, 61
25364, 275317440, 850218662, 67
25454, 293248859, 642768608, 73
25495, 87180602, 81634744, 151
25553, 62802958, 504937145, 155
25587, 70303292, 222215060, 143
25675, 64417375, 81105212, 74
25732, 41442020, 122258084, 71
25759, 1007587444, 114940220, 86
25773, 2320308, 81105212, 100
25868, 359097780, 39698696, 157
25933, 77098808, 327892988, 128
25967, 322443596, 28185595, 139
26040, 570196388, 83428498, 131
26109, 627743720, 43809993, 146
26168, 276185259, 237899664, 115
26179, 48240508, 850218662, 123
26216, 183613119, 174190196, 86
26290, 129272020, 178983188, 107
26357, 108331700, 606211155, 95
26358, 22680468, 127223732, 62
26440, 207067832, 91621865, 64
26452, 624997845, 14270787, 68
26536, 539556716, 28185595, 127
26628, 22827030, 305218980, 99
26673, 252889904, 127223732, 144
26687, 125582838, 222215060, 119
26784, 624997845, 92606798, 101
26789, 34404080, 133903196, 146
26864, 31539736, 280973240, 114
26945, 134223185, 134421052, 108
26957, 3084662, 237899664, 125
26962, 150423257, 548546798, 159
26968, 56708910, 246236910, 131
27025, 143109059, 700642495, 136
27122, 570196388, 386450045, 66
27131, 355103644, 532968080, 129
27137, 77098808, 39817314, 89
27189, 570196388, 759804710, 89
27280, 587635425, 532968080, 131
27350, 75104588, 850218662, 72
27370, 4330552, 152143184, 140
27389, 660684008, 63337084, 127
27406, 75104588, 504941321, 109
27495, 54144201, 724812414, 68
27516, 15552920, 674728670, 96
27605, 267288844, 494565711, 88
27670, 213493610, 386450045, 99
27760, 2320308, 50595248, 119
27811, 744155664, 303327686, 129
27845, 169943092, 241131988, 145
27877, 108331700, 100312820, 60
27949, 100528568, 134421052, 79
28019, 2320308, 157577531, 153
28051, 31539736, 154765020, 69
28061, 477792126, 241131988, 89
28144, 267288844, 724812414, 143
28243, 459628677, 327892988, 98
28298, 48240508, 494565711, 128
28351, 48659800, 91621865, 77
28451, 48334844, 327892988, 90
28519, 125582838, 5528680, 106
28561, 3084662, 881890340, 80
28563, 322443596, 206895140, 135
28611, 31539736, 132131320, 99
28704, 2320308, 938562916, 85
28718, 810159263, 852151136, 136
28740, 3084662, 297363729, 61
28840, 75104588, 589494904, 88
28899, 443522135, 674728670, 144
28956, 15552920, 174190196, 157
29042, 14854772, 79070390, 100
29043, 309243259, 152143184, 134
29138, 443522135, 548546798, 124
29165, 22827030, 280553620, 115
29247, 154449728, 50595248, 144
29255, 627743720, 14270787, 110
29278, 14854772, 14270787, 123
29280, 331311078, 105124430, 123
29312, 285473975, 222215060, 155
29319, 128870102, 133903196, 145
29385, 54144201, 174190196, 125
29444, 102447063, 241131988, 63
29481, 539556716, 504937145, 97
29498, 724915668, 320173345, 116
29501, 15552920, 30031571, 135
29551, 33763274, 357378605, 120
29633, 322443596, 144368720, 137
29645, 183613119, 174190196, 116
29680, 31614266, 251683121, 66
29768, 125582838, 58138607, 134
29795, 48240508, 305218980, 130
29856, 4330552, 280553620, 82
29865, 322443596, 548546798, 75
29952, 22827030, 28185595, 142
30026, 10013020, 305218980, 158
30071, 129272020, 79070390, 87
30163, 443522135, 134421052, 91
30207, 64417375, 691535684, 130
30231, 129272020, 50595248, 153
30260, 124978726, 237899664, 72
30345, 15552920, 5528680, 76
30428, 254430200, 850218662, 138
30474, 31539736, 303327686, 129
30492, 252889904, 91621865, 146
30523, 3084662, 532968080, 122
30560, 724915668, 39698696, 111
30624, 650741844, 80174987, 111
30681, 539556716, 850218662, 106
30750, 78823804, 43809993, 142
30774, 75104588, 127223732, 75
30874, 276185259, 357378605, 132
30966, 33459026, 14270787, 72
31005, 64417375, 548546798, 142
31034, 33763274, 179124420, 155
31053, 102447063, 57631997, 124
31151, 309243259, 505428856, 151
31153, 275317440, 360635659, 109
31165, 572234879, 531852815, 143
31239, 252889904, 360635659, 85
31280, 587635425, 50595248, 94
31355, 24728596, 305218980, 110
31450, 627743720, 289320790, 92
31472, 143109059, 105124430, 76
31554, 48334844, 674728670, 64
31610, 259458548, 320173345, 153
31640, 165334760, 152143184, 148
31739, 143109059, 700642495, 77
31797, 604412308, 50595248, 97
31890, 650741844, 297363729, 119
31948, 20174592, 191210644, 76
31987, 285473975, 121489211, 159
32082, 20174592, 920185970, 125
32086, 443522135, 504941321, 85
32163, 359097780, 81105212, 120
32242, 34404080, 63337084, 100
32326, 24728596, 548546798, 82
32374, 34004392, 482909072, 97
32434, 54144201, 136113580, 141
32473, 124978726, 548546798, 64
32540, 31539736, 14270787, 94
32620, 259458548, 674728670, 155
32687, 134223185, 548546798, 137
32697, 48334844, 587743580, 114
32739, 519126546, 43809993, 108
32763, 15552920, 280553620, 112
32787, 22680468, 83428498, 144
32806, 604412308, 155905970, 88
32886, 231444270, 852151136, 122
32907, 316325576, 531852815, 77
33006, 3084662, 81105212, 99
33030, 604412308, 63337084, 151
33065, 2320308, 268018309, 150
33106, 78823804, 237899664, 99
33160, 519126546, 39698696, 64
33237, 128870102, 587743580, 63
33266, 26240960, 618704573, 79
33362, 2655335, 83428498, 108
33447, 285473975, 47225926, 128
33532, 293248859, 881890340, 110
33585, 169943092, 627543188, 103
33636, 810159263, 193098736, 132
33674, 125582838, 80174987, 131
33749, 624997845, 206895140, 93
33842, 143109059, 360635659, 119
33913, 102447063, 330792135, 104
33966, 810159263, 81634744, 62
33987, 331311078, 459671520, 96
34018, 1007587444, 691535684, 84
34020, 75104588, 280553620, 117
34064, 128870102, 100312820, 159
34107, 200991360, 21989244, 82
34173, 101958290, 532968080, 119
34253, 54144201, 5528680, 92
34300, 200991360, 134421052, 131
34396, 87180602, 674728670, 117
34485, 31614266, 881890340, 129
34495, 2655335, 80174987, 135
34587, 150423257, 360635659, 121
34630, 143109059, 155905970, 73
34689, 331311078, 222215060, 107
34775, 48659800, 587743580, 69
34834, 252889904, 91621865, 77
34836, 220457684, 133903196, 149
34863, 184967570, 826222740, 126
34887, 124978726, 81634744, 133
34969, 78823804, 222215060, 105
35035, 165334760, 280553620, 75
35099, 322443596, 12668552, 99
35152, 75104588, 100312820, 104
35186, 316325576, 587743580, 68
35253, 24169838, 548546798, 72
35314, 24728596, 850218662, 82
35336, 440234826, 79070390, 97
35434, 154449728, 826222740, 119
35506, 129272020, 91621865, 140
35527, 33763274, 330792135, 62
35571, 3084662, 28185595, 63
35597, 331311078, 39817314, 90
35645, 293248859, 268018309, 101
35668, 207067832, 155905970, 127
35685, 275317440, 100312820, 82
35722, 22827030, 642768608, 95
35807, 48240508, 79070390, 84
35861, 120806944, 157577531, 153
35918, 322443596, 46686950, 155
35994, 31614266, 674728670, 150
36029, 6827519, 642768608, 158
36126, 166574090, 58138607, 75
36180, 322443596, 132131320, 143
36261, 24728596, 139317460, 144
36289, 22680468, 81105212, 95
36324, 921671, 93465424, 144
36339, 287906705, 107527940, 87
36412, 276185259, 39698696, 103
36498, 724915668, 50595248, 97
36541, 252889904, 700642495, 95
36584, 1007587444, 587743580, 77
36644, 326534615, 759804710, 139
36703, 572234879, 79070390, 96
36723, 87180602, 589494904, 99
36737, 154449728, 185914844, 141
36792, 154449728, 157577531, 62
36879, 4330552, 589494904, 111
36888, 604412308, 47225926, 139
36982, 54144201, 938562916, 148
37034, 125582838, 360635659, 100
37100, 744155664, 320173345, 149
37178, 322443596, 246236910, 130
37224, 6827519, 54125884, 131
37232, 24169838, 105124430, 95
37328, 539556716, 532968080, 63
37351, 14854772, 504941321, 150
37432, 87180602, 330792135, 155
37451, 64417375, 152143184, 135
37518, 293248859, 80174987, 152
37545, 26240960, 482909072, 105
37612, 75104588, 14270787, 142
37614, 48240508, 127223732, 150
37677, 102447063, 241131988, 151
37739, 539556716, 494565711, 122
37817, 77098808, 305218980, 136
37888, 34404080, 532968080, 72
37903, 355103644, 280973240, 70
37907, 33763274, 114940220, 111
37909, 125582838, 9292940, 130
37996, 326534615, 47225926, 66
38038, 64417375, 132131320, 77
38122, 87180602, 152143184, 133
38146, 440234826, 589494904, 97
38180, 143109059, 114940220, 126
38278, 48659800, 532968080, 106
38372, 34404080, 532968080, 121
38409, 102447063, 241131988, 87
38507, 33763274, 114940220, 101
38591, 627743720, 246236910, 78
38690, 276185259, 141835028, 84
38781, 184967570, 548546798, 83
38796, 213493610, 674728670, 130
38892, 150423257, 58138607, 102
38951, 102447063, 114940220, 63
39048, 56708910, 819405812, 72
39130, 48659800, 155905970, 133
39135, 4330552, 191210644, 98
39232, 275317440, 193098736, 63
39314, 331311078, 494565711, 138
39351, 3084662, 100312820, 73
39413, 744155664, 494565711, 100
39430, 48659800, 57631997, 149
39497, 26240960, 826222740, 86
39570, 276185259, 141835028, 91
39591, 62802958, 308093764, 113
39675, 477792126, 819405812, 142
39678, 62802958, 700642495, 114
39720, 805163230, 105124430, 128
39730, 124978726, 133903196, 114
39761, 54144201, 139317460, 78
39826, 921671, 179124420, 129
39908, 624997845, 43809993, 127
39956, 154449728, 193098736, 139
39970, 20174592, 759804710, 80
40023, 309243259, 157577531, 126
40040, 355103644, 174190196, 122
40126, 231444270, 122258084, 90
40174, 22680468, 58092100, 72
40251, 744155664, 330792135, 105
40292, 26240960, 674728670, 108
40322, 316325576, 618704573, 91
40415, 124978726, 83428498, 90
40515, 184967570, 92606798, 136
40581, 128870102, 83428498, 102
40653, 650741844, 39817314, 116
40683, 154449728, 12668552, 69
40736, 70410855, 50595248, 154
40830, 570196388, 297363729, 96
40845, 53704077, 80174987, 90
40885, 254430200, 134421052, 73
40897, 207067832, 459671520, 130
40970, 388306453, 280973240, 99
41048, 184967570, 691535684, 114
41068, 75104588, 30031571, 126
41111, 77098808, 12668552, 88
41180, 660684008, 11682561, 129
41227, 41696878, 79070390, 128
41318, 70410855, 482909072, 110
41404, 805163230, 642768608, 141
41414, 2320308, 107527940, 70
41465, 388306453, 246236910, 142
41511, 33763274, 532968080, 91
41573, 440234826, 174190196, 86
41647, 154449728, 5528680, 140
41685, 169943092, 587743580, 65
41747, 48659800, 155905970, 144
41835, 624997845, 531852815, 65
41861, 572234879, 114940220, 151
41891, 519126546, 107527940, 130
41907, 24169838, 155905970, 128
41996, 443522135, 459671520, 97
41997, 34004392, 57631997, 77
42093, 14854772, 938562916, 129
42182, 231444270, 14270787, 66
42261, 129272020, 81105212, 105
42348, 316325576, 179124420, 138
42377, 48659800, 81634744, 140
42431, 921671, 157577531, 88
42469, 87180602, 121489211, 109
42496, 539556716, 179124420, 107
42594, 75104588, 852151136, 155
42678, 48334844, 494565711, 119
42702, 31614266, 9292940, 131
42776, 125582838, 127223732, 106
42863, 326534615, 759804710, 109
42931, 276185259, 81105212, 144
43019, 2655335, 114940220, 146
43057, 20174592, 303327686, 124
43071, 587635425, 81105212, 145
43086, 75104588, 587743580, 136
43103, 572234879, 320173345, 85
43191, 309243259, 691535684, 157
43267, 48659800, 185914844, 140
43345, 31614266, 642768608, 120
43360, 48240508, 21989244, 132
43368, 184967570, 154765020, 98
43390, 81717222, 154765020, 105
43484, 24169838, 589494904, 101
43567, 744155664, 250946090, 112
43606, 604412308, 881890340, 73
43610, 443522135, 121489211, 75
43702, 169943092, 12668552, 128
43765, 153789040, 759804710, 62
43856, 70303292, 303327686, 94
43880, 125582838, 9292940, 144
43929, 70410855, 141835028, 86
44012, 604412308, 178983188, 124
44036, 744155664, 308093764, 63
44111, 810159263, 83428498, 124
44205, 539556716, 589494904, 64
44245, 20174592, 531852815, 137
44269, 359097780, 14270787, 60
44327, 22827030, 152143184, 141
44388, 650741844, 83428498, 79
44464, 87180602, 881890340, 140
44552, 627743720, 674728670, 83
44577, 31539736, 107527940, 100
44634, 477792126, 43809993, 112
44688, 81717222, 386450045, 126
44748, 70303292, 494565711, 64
44842, 150423257, 606211155, 146
44862, 254430200, 280973240, 127
44911, 20174592, 504941321, 146
45001, 15552920, 505428856, 145
45027, 200991360, 79070390, 155
45054, 2655335, 531852815, 143
45099, 78823804, 39817314, 66
45165, 134223185, 105124430, 94
45235, 15552920, 154765020, 141
45306, 81717222, 297363729, 91
45334, 22680468, 237899664, 132
45339, 154449728, 114940220, 112
45350, 41442020, 58138607, 109
45360, 15552920, 178983188, 114
45414, 154449728, 121489211, 132
45439, 64417375, 100312820, 89
45456, 810159263, 850218662, 151
45463, 64417375, 642768608, 124
45531, 26240960, 12668552, 159
45590, 254335348, 289320790, 69
45604, 128870102, 39698696, 149
45688, 15552920, 141835028, 101
45703, 254335348, 105124430, 71
